StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          75.0       64.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          31.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          51.0       17.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          21.0       35.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          39.0       31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          41.0       23.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          75.0       22.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          18.0       5.0        0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          0.0        42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          38.0       49.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          39.0       43.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          34.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          54.0       5.0        0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          64.0       34.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          43.0       31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          32.0       35.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          42.0       67.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          75.0       47.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          43.0       18.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          47.0       12.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          53.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C3         c          14.0       7.0        9.0        4.0        5.0        20.0       155.0      205.0      10.0
C7         c          50.0       56.0       4.0        4.0        0.0        25.0       178.0      292.0      10.0
C11        c          8.0        28.0       4.0        1.0        3.0        30.0       175.0      304.0      10.0
C12        c          61.0       31.0       1.0        1.0        0.0        30.0       205.0      312.0      10.0
C13        c          26.0       45.0       25.0       14.0       11.0       35.0       248.0      254.0      10.0
C14        c          67.0       30.0       18.0       8.0        10.0       35.0       202.0      226.0      10.0
C15        c          24.0       27.0       3.0        3.0        0.0        35.0       191.0      253.0      10.0
C19        c          51.0       39.0       15.0       11.0       4.0        50.0       197.0      300.0      10.0
C21        c          41.0       43.0       11.0       10.0       1.0        30.0       161.0      195.0      10.0
C24        c          29.0       44.0       10.0       7.0        3.0        20.0       155.0      213.0      10.0
C26        c          44.0       11.0       19.0       5.0        14.0       20.0       155.0      233.0      10.0
C27        c          31.0       29.0       6.0        6.0        0.0        45.0       212.0      281.0      10.0
C30        c          21.0       51.0       14.0       6.0        8.0        30.0       171.0      253.0      10.0
C32        c          48.0       40.0       18.0       15.0       3.0        20.0       225.0      243.0      10.0
C35        c          34.0       28.0       3.0        2.0        1.0        35.0       158.0      323.0      10.0
C37        c          29.0       35.0       11.0       9.0        2.0        25.0       210.0      244.0      10.0
C39        c          30.0       31.0       27.0       26.0       1.0        30.0       219.0      264.0      10.0
C40        c          48.0       26.0       15.0       8.0        7.0        20.0       208.0      276.0      10.0
C42        c          25.0       29.0       15.0       13.0       2.0        30.0       169.0      187.0      10.0
C43        c          32.0       61.0       15.0       8.0        7.0        35.0       309.0      320.0      10.0
C44        c          48.0       58.0       21.0       17.0       4.0        50.0       179.0      290.0      10.0
C45        c          28.0       26.0       27.0       25.0       2.0        35.0       235.0      292.0      10.0
C46        c          57.0       51.0       1.0        1.0        0.0        25.0       185.0      246.0      10.0
C47        c          28.0       31.0       17.0       15.0       2.0        25.0       150.0      158.0      10.0
C51        c          18.0       16.0       1.0        1.0        0.0        45.0       182.0      246.0      10.0
C52        c          57.0       55.0       4.0        4.0        0.0        30.0       154.0      293.0      10.0
C53        c          27.0       55.0       15.0       7.0        8.0        40.0       280.0      317.0      10.0
C56        c          30.0       32.0       10.0       9.0        1.0        30.0       262.0      304.0      10.0
C58        c          20.0       24.0       18.0       15.0       3.0        40.0       148.0      293.0      10.0
C59        c          41.0       22.0       7.0        4.0        3.0        25.0       222.0      313.0      10.0
C61        c          67.0       58.0       13.0       11.0       2.0        20.0       228.0      275.0      10.0
C63        c          38.0       33.0       11.0       10.0       1.0        45.0       275.0      302.0      10.0
C64        c          19.0       64.0       14.0       4.0        10.0       35.0       211.0      262.0      10.0
C68        c          36.0       27.0       15.0       11.0       4.0        30.0       168.0      198.0      10.0
C69        c          26.0       41.0       16.0       10.0       6.0        50.0       159.0      313.0      10.0
C73        c          28.0       36.0       18.0       14.0       4.0        25.0       197.0      232.0      10.0
C80        c          13.0       21.0       1.0        1.0        0.0        45.0       223.0      236.0      10.0
C81        c          52.0       6.0        1.0        0.0        1.0        20.0       182.0      311.0      10.0
C82        c          44.0       39.0       18.0       16.0       2.0        45.0       266.0      268.0      10.0
C84        c          42.0       51.0       7.0        6.0        1.0        35.0       122.0      325.0      10.0
C86        c          25.0       47.0       28.0       15.0       13.0       50.0       270.0      292.0      10.0
C88        c          40.0       55.0       27.0       20.0       7.0        40.0       176.0      295.0      10.0
C90        c          56.0       13.0       12.0       3.0        9.0        25.0       135.0      204.0      10.0
C91        c          17.0       13.0       22.0       17.0       5.0        45.0       179.0      235.0      10.0
C92        c          62.0       6.0        20.0       2.0        18.0       40.0       173.0      195.0      10.0
C93        c          2.0        56.0       9.0        0.0        9.0        25.0       142.0      251.0      10.0
C95        c          67.0       52.0       7.0        5.0        2.0        50.0       273.0      299.0      10.0
C96        c          19.0       27.0       6.0        4.0        2.0        45.0       130.0      311.0      10.0
C97        c          23.0       12.0       12.0       6.0        6.0        30.0       244.0      294.0      10.0
C99        c          51.0       37.0       20.0       15.0       5.0        50.0       158.0      220.0      10.0

L Large vehicle loading capacity /800.0/
C Electric vehicle loading capacity /100.0/
Q Electric vehicle battery capacity /65.5/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.5/
v Average velocity /1.0/
