StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0            0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F0         f          25.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F1         f          50.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F2         f          75.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F3         f          25.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F4         f          75.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F5         f          25.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F6         f          50.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F7         f          75.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F8         f          40.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F9         f          73.0       52.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F10        f          90.0       55.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F11        f          55.0       79.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F12        f          69.0       89.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F13        f          32.0       80.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F14        f          39.0       96.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F15        f          23.0       80.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F16        f          4.0        83.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F17        f          18.0       58.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F18        f          1.0        56.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F19        f          13.0       31.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F20        f          -5.0       38.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F21        f          26.0       37.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F22        f          28.0       13.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F23        f          39.0       31.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F24        f          48.0       11.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F25        f          59.0       17.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F26        f          73.0       23.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F27        f          74.0       32.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F28        f          90.0       44.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
C96        c          60.0       85.0       30.0       21.0            9.0           50           801.0      961.0      90.0        
C18        c          15.0       80.0       10.0       2.0             8.0           30           891.0      1051.0     90.0        
C72        c          92.0       30.0       10.0       3.0             7.0           50           1229.0     1389.0     90.0        
C53        c          42.0       10.0       40.0       10.0            30.0          50           1867.0     2027.0     90.0        
C62        c          50.0       40.0       50.0       40.0            10.0          45           2011.0     2171.0     90.0        
C21        c          28.0       52.0       20.0       11.0            9.0           25           3213.0     3373.0     90.0        
C42        c          33.0       35.0       10.0       9.0             1.0           50           128.0      288.0      90.0        
C86        c          64.0       46.0       20.0       14.0            6.0           30           1813.0     1973.0     90.0        
C51        c          25.0       35.0       10.0       7.0             3.0           40           503.0      663.0      90.0        
C94        c          62.0       80.0       30.0       23.0            7.0           20           517.0      677.0      90.0        
C43        c          32.0       20.0       10.0       6.0             4.0           35           975.0      1135.0     90.0        
C97        c          58.0       75.0       20.0       15.0            5.0           35           420.0      580.0      90.0        
C3         c          60.0       66.0       10.0       9.0             1.0           35           137.0      297.0      90.0        
C10        c          35.0       69.0       10.0       5.0             5.0           25           222.0      382.0      90.0        
C22        c          14.0       66.0       10.0       2.0             8.0           30           1277.0     1437.0     90.0        
C14        c          20.0       80.0       40.0       10.0            30.0          50           512.0      672.0      90.0        
C71        c          53.0       30.0       10.0       6.0             4.0           40           2533.0     2693.0     90.0        
C95        c          62.0       40.0       10.0       6.0             4.0           30           1909.0     2069.0     90.0        
C41        c          33.0       32.0       20.0       19.0            1.0           30           313.0      473.0      90.0        
C91        c          67.0       85.0       20.0       16.0            4.0           45           704.0      864.0      90.0        
C35        c          5.0        45.0       10.0       1.0             9.0           40           1888.0     2048.0     90.0        
C8         c          28.0       70.0       10.0       4.0             6.0           50           319.0      479.0      90.0        
C74        c          45.0       65.0       20.0       14.0            6.0           40           1280.0     1440.0     90.0        
C11        c          25.0       85.0       20.0       6.0             14.0          25           609.0      769.0      90.0        
C23        c          25.0       50.0       10.0       5.0             5.0           50           3026.0     3186.0     90.0        
C76        c          72.0       45.0       10.0       6.0             4.0           25           1715.0     1875.0     90.0        
C57        c          38.0       5.0        30.0       4.0             26.0          40           1586.0     1746.0     90.0        
C31        c          10.0       40.0       30.0       8.0             22.0          30           2548.0     2708.0     90.0        
C68        c          45.0       35.0       10.0       8.0             2.0           35           2906.0     3066.0     90.0        
