StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          19.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          67.0       74.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          81.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          28.0       28.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          64.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          65.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          30.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          50.0       39.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          46.0       86.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          41.0       66.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          18.0       77.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          21.0       27.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          42.0       28.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          7.0        54.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          11.0       68.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          0.0        31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          90.0       30.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          14.0       53.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          45.0       33.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          72.0       34.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          53.0       81.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C4         c          14.0       22.0       14.0       9.0        5.0        25.0       138.0      239.0      10.0
C7         c          83.0       28.0       6.0        2.0        4.0        20.0       136.0      178.0      10.0
C9         c          60.0       3.0        18.0       1.0        17.0       45.0       222.0      257.0      10.0
C10        c          60.0       80.0       2.0        2.0        0.0        20.0       266.0      285.0      10.0
C11        c          48.0       14.0       12.0       4.0        8.0        25.0       211.0      277.0      10.0
C12        c          42.0       35.0       4.0        3.0        1.0        30.0       143.0      236.0      10.0
C13        c          58.0       88.0       7.0        5.0        2.0        35.0       143.0      265.0      10.0
C15        c          38.0       26.0       40.0       27.0       13.0       30.0       145.0      208.0      10.0
C20        c          15.0       79.0       2.0        0.0        2.0        40.0       137.0      297.0      10.0
C22        c          6.0        56.0       26.0       3.0        23.0       35.0       163.0      266.0      10.0
C23        c          35.0       29.0       33.0       27.0       6.0        25.0       140.0      180.0      10.0
C26        c          43.0       51.0       2.0        2.0        0.0        30.0       123.0      291.0      10.0
C28        c          8.0        75.0       21.0       2.0        19.0       25.0       132.0      321.0      10.0
C31        c          9.0        16.0       21.0       12.0       9.0        30.0       104.0      297.0      10.0
C32        c          29.0       7.0        25.0       6.0        19.0       35.0       136.0      277.0      10.0
C33        c          38.0       25.0       24.0       16.0       8.0        50.0       115.0      318.0      10.0
C36        c          57.0       44.0       6.0        5.0        1.0        40.0       127.0      226.0      10.0
C40        c          39.0       70.0       21.0       12.0       9.0        30.0       220.0      268.0      10.0
C43        c          58.0       42.0       18.0       13.0       5.0        30.0       178.0      206.0      10.0
C44        c          10.0       13.0       20.0       15.0       5.0        20.0       193.0      252.0      10.0
C45        c          60.0       45.0       26.0       20.0       6.0        25.0       180.0      252.0      10.0
C47        c          39.0       3.0        17.0       1.0        16.0       50.0       141.0      237.0      10.0
C48        c          53.0       44.0       11.0       9.0        2.0        40.0       281.0      319.0      10.0
C49        c          56.0       83.0       20.0       13.0       7.0        20.0       167.0      292.0      10.0
C50        c          51.0       48.0       16.0       15.0       1.0        35.0       135.0      276.0      10.0
C51        c          63.0       50.0       7.0        6.0        1.0        35.0       149.0      265.0      10.0
C54        c          16.0       73.0       2.0        0.0        2.0        35.0       160.0      240.0      10.0
C56        c          93.0       33.0       17.0       6.0        11.0       30.0       200.0      215.0      10.0
C57        c          54.0       82.0       21.0       14.0       7.0        25.0       147.0      242.0      10.0
C58        c          15.0       54.0       15.0       4.0        11.0       35.0       247.0      267.0      10.0
C59        c          67.0       34.0       28.0       14.0       14.0       35.0       246.0      280.0      10.0
C66        c          6.0        52.0       17.0       2.0        15.0       35.0       192.0      279.0      10.0
C71        c          31.0       36.0       15.0       13.0       2.0        45.0       217.0      257.0      10.0
C72        c          63.0       83.0       18.0       14.0       4.0        45.0       188.0      271.0      10.0
C74        c          36.0       8.0        40.0       9.0        31.0       20.0       154.0      218.0      10.0
C75        c          93.0       43.0       19.0       9.0        10.0       40.0       281.0      288.0      10.0
C76        c          84.0       31.0       22.0       8.0        14.0       50.0       156.0      187.0      10.0
C77        c          57.0       79.0       36.0       26.0       10.0       20.0       249.0      266.0      10.0
C78        c          16.0       24.0       25.0       17.0       8.0        30.0       212.0      231.0      10.0
C80        c          67.0       89.0       19.0       14.0       5.0        45.0       164.0      289.0      10.0
C81        c          22.0       46.0       16.0       8.0        8.0        25.0       129.0      153.0      10.0
C82        c          34.0       2.0        12.0       1.0        11.0       50.0       287.0      318.0      10.0
C83        c          56.0       70.0       14.0       11.0       3.0        25.0       286.0      322.0      10.0
C86        c          56.0       45.0       16.0       13.0       3.0        50.0       210.0      277.0      10.0
C88        c          55.0       55.0       19.0       19.0       0.0        50.0       175.0      193.0      10.0
C90        c          40.0       11.0       16.0       4.0        12.0       25.0       192.0      255.0      10.0
C91        c          60.0       23.0       2.0        1.0        1.0        35.0       183.0      269.0      10.0
C94        c          33.0       6.0        12.0       2.0        10.0       40.0       133.0      239.0      10.0
C96        c          21.0       82.0       19.0       5.0        14.0       35.0       180.0      268.0      10.0
C99        c          33.0       10.0       16.0       5.0        11.0       45.0       125.0      248.0      10.0

L Large vehicle loading capacity /800.0/
C Electric vehicle loading capacity /100.0/
Q Electric vehicle battery capacity /79.7/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.4/
v Average velocity /1.0/
