StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          76.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          52.0       47.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          38.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          24.0       31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          58.0       59.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          45.0       81.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          61.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          71.0       89.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          79.0       49.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          63.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          0.0        28.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          82.0       33.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          63.0       13.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          79.0       20.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          15.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          13.0       53.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          58.0       51.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          56.0       79.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          61.0       44.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          64.0       61.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          68.0       52.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C0         c          67.0       54.0       16.0       13.0       3.0        35.0       828.0      2909.0     90.0
C2         c          59.0       73.0       10.0       8.0        2.0        45.0       3195.0     3275.0     90.0
C3         c          85.0       36.0       10.0       4.0        6.0        35.0       1215.0     2178.0     90.0
C8         c          36.0       69.0       16.0       8.0        8.0        30.0       1793.0     2489.0     90.0
C9         c          26.0       54.0       10.0       5.0        5.0        50.0       441.0      2717.0     90.0
C10        c          89.0       47.0       23.0       12.0       11.0       20.0       170.0      1923.0     90.0
C12        c          65.0       55.0       34.0       29.0       5.0        20.0       705.0      2738.0     90.0
C13        c          40.0       15.0       17.0       6.0        11.0       40.0       497.0      1196.0     90.0
C14        c          7.0        41.0       29.0       5.0        24.0       25.0       1711.0     2245.0     90.0
C15        c          89.0       29.0       10.0       3.0        7.0        30.0       269.0      429.0      90.0
C16        c          39.0       30.0       16.0       12.0       4.0        30.0       2138.0     2647.0     90.0
C19        c          94.0       34.0       12.0       4.0        8.0        45.0       2618.0     2682.0     90.0
C24        c          21.0       53.0       18.0       7.0        11.0       20.0       1099.0     2318.0     90.0
C27        c          23.0       84.0       20.0       5.0        15.0       20.0       2144.0     2985.0     90.0
C28        c          39.0       62.0       17.0       11.0       6.0        50.0       1215.0     1606.0     90.0
C29        c          7.0        42.0       16.0       3.0        13.0       45.0       463.0      1048.0     90.0
C30        c          34.0       35.0       15.0       15.0       0.0        20.0       1518.0     2464.0     90.0
C31        c          53.0       35.0       10.0       7.0        3.0        45.0       2098.0     2996.0     90.0
C32        c          21.0       52.0       10.0       4.0        6.0        20.0       1525.0     2116.0     90.0
C37        c          49.0       29.0       22.0       13.0       9.0        40.0       1422.0     2430.0     90.0
C39        c          35.0       6.0        20.0       3.0        17.0       45.0       330.0      3152.0     90.0
C42        c          61.0       72.0       10.0       8.0        2.0        35.0       660.0      1231.0     90.0
C45        c          9.0        47.0       23.0       4.0        19.0       30.0       888.0      1339.0     90.0
C47        c          42.0       17.0       10.0       4.0        6.0        40.0       830.0      2362.0     90.0
C49        c          0.0        36.0       16.0       0.0        16.0       40.0       1273.0     2804.0     90.0
C50        c          7.0        47.0       10.0       1.0        9.0        35.0       1468.0     3226.0     90.0
C51        c          6.0        35.0       16.0       3.0        13.0       50.0       1963.0     2984.0     90.0
C54        c          65.0       54.0       10.0       8.0        2.0        50.0       244.0      2343.0     90.0
C56        c          38.0       70.0       21.0       11.0       10.0       40.0       1722.0     3125.0     90.0
C61        c          92.0       25.0       26.0       7.0        19.0       35.0       1069.0     2742.0     90.0
C63        c          21.0       69.0       15.0       5.0        10.0       35.0       976.0      1167.0     90.0
C64        c          44.0       11.0       15.0       4.0        11.0       40.0       614.0      948.0      90.0
C66        c          1.0        41.0       24.0       1.0        23.0       50.0       193.0      2397.0     90.0
C69        c          65.0       59.0       26.0       24.0       2.0        45.0       1394.0     1408.0     90.0
C70        c          49.0       37.0       22.0       17.0       5.0        35.0       346.0      3192.0     90.0
C74        c          25.0       73.0       31.0       11.0       20.0       45.0       658.0      899.0      90.0
C76        c          91.0       26.0       15.0       4.0        11.0       40.0       615.0      1805.0     90.0
C77        c          59.0       63.0       15.0       14.0       1.0        30.0       1122.0     1211.0     90.0
C78        c          37.0       11.0       19.0       6.0        13.0       50.0       405.0      2612.0     90.0
C79        c          48.0       34.0       10.0       7.0        3.0        35.0       140.0      364.0      90.0
C84        c          35.0       31.0       18.0       16.0       2.0        30.0       2792.0     2859.0     90.0
C86        c          12.0       81.0       22.0       3.0        19.0       25.0       1766.0     3166.0     90.0
C88        c          14.0       78.0       10.0       2.0        8.0        25.0       1725.0     2561.0     90.0
C89        c          56.0       74.0       10.0       8.0        2.0        40.0       2264.0     3146.0     90.0
C90        c          19.0       53.0       16.0       6.0        10.0       45.0       423.0      2114.0     90.0
C92        c          36.0       63.0       10.0       6.0        4.0        30.0       2397.0     2858.0     90.0
C96        c          29.0       50.0       17.0       10.0       7.0        50.0       173.0      1230.0     90.0
C97        c          47.0       26.0       18.0       10.0       8.0        20.0       435.0      1612.0     90.0
C98        c          65.0       58.0       27.0       24.0       3.0        35.0       1205.0     1726.0     90.0
C99        c          30.0       14.0       18.0       8.0        10.0       45.0       1294.0     1611.0     90.0

L Large vehicle loading capacity /1400.0/
C Electric vehicle loading capacity /175.0/
Q Electric vehicle battery capacity /117.8/
