StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          5.0        36.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          73.0       49.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          79.0       67.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          48.0       41.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          79.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          48.0       57.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          11.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          90.0       55.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          90.0       70.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          43.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          51.0       54.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          75.0       51.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          57.0       83.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          22.0       57.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          48.0       62.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          16.0       67.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          71.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          32.0       45.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          90.0       14.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          28.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          26.0       69.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C2         c          34.0       62.0       22.0       12.0       10.0       45.0       905.0      935.0      10.0
C3         c          9.0        0.0        15.0       0.0        15.0       40.0       283.0      883.0      10.0
C7         c          60.0       82.0       19.0       14.0       5.0        50.0       208.0      933.0      10.0
C9         c          65.0       63.0       26.0       25.0       1.0        30.0       349.0      358.0      10.0
C10        c          34.0       60.0       24.0       14.0       10.0       45.0       111.0      851.0      10.0
C11        c          32.0       7.0        14.0       3.0        11.0       50.0       664.0      692.0      10.0
C13        c          51.0       65.0       16.0       13.0       3.0        25.0       663.0      991.0      10.0
C15        c          22.0       24.0       14.0       13.0       1.0        35.0       385.0      520.0      10.0
C17        c          85.0       30.0       25.0       9.0        16.0       50.0       143.0      737.0      10.0
C19        c          16.0       23.0       27.0       19.0       8.0        30.0       219.0      248.0      10.0
C22        c          49.0       53.0       19.0       18.0       1.0        50.0       781.0      829.0      10.0
C24        c          91.0       29.0       18.0       6.0        12.0       45.0       383.0      896.0      10.0
C25        c          55.0       80.0       25.0       17.0       8.0        35.0       576.0      790.0      10.0
C30        c          66.0       21.0       30.0       10.0       20.0       40.0       723.0      814.0      10.0
C31        c          63.0       8.0        13.0       2.0        11.0       20.0       422.0      744.0      10.0
C33        c          3.0        49.0       25.0       2.0        23.0       35.0       681.0      881.0      10.0
C35        c          46.0       49.0       28.0       26.0       2.0        30.0       638.0      817.0      10.0
C38        c          27.0       43.0       2.0        1.0        1.0        45.0       570.0      899.0      10.0
C43        c          26.0       1.0        21.0       1.0        20.0       40.0       233.0      798.0      10.0
C44        c          22.0       35.0       15.0       9.0        6.0        40.0       325.0      981.0      10.0
C51        c          34.0       5.0        22.0       3.0        19.0       40.0       362.0      398.0      10.0
C52        c          34.0       41.0       28.0       23.0       5.0        40.0       873.0      919.0      10.0
C53        c          29.0       55.0       11.0       6.0        5.0        20.0       813.0      1034.0     10.0
C56        c          61.0       22.0       40.0       14.0       26.0       25.0       161.0      730.0      10.0
C57        c          13.0       74.0       22.0       4.0        18.0       50.0       573.0      887.0      10.0
C59        c          30.0       68.0       15.0       7.0        8.0        30.0       318.0      755.0      10.0
C64        c          32.0       25.0       23.0       18.0       5.0        45.0       428.0      681.0      10.0
C65        c          66.0       16.0       11.0       3.0        8.0        40.0       510.0      837.0      10.0
C66        c          31.0       3.0        25.0       2.0        23.0       40.0       421.0      566.0      10.0
C68        c          57.0       45.0       2.0        2.0        0.0        50.0       162.0      672.0      10.0
C69        c          31.0       56.0       20.0       11.0       9.0        30.0       370.0      661.0      10.0
C70        c          9.0        37.0       19.0       5.0        14.0       25.0       339.0      343.0      10.0
C71        c          89.0       32.0       12.0       4.0        8.0        45.0       722.0      1017.0     10.0
C72        c          57.0       47.0       12.0       10.0       2.0        30.0       608.0      818.0      10.0
C73        c          38.0       6.0        21.0       3.0        18.0       35.0       151.0      499.0      10.0
C75        c          64.0       82.0       9.0        7.0        2.0        30.0       161.0      865.0      10.0
C76        c          39.0       10.0       14.0       4.0        10.0       40.0       304.0      696.0      10.0
C77        c          90.0       33.0       16.0       6.0        10.0       25.0       514.0      882.0      10.0
C78        c          11.0       14.0       11.0       9.0        2.0        40.0       727.0      872.0      10.0
C79        c          41.0       13.0       13.0       4.0        9.0        50.0       709.0      929.0      10.0
C81        c          57.0       81.0       11.0       8.0        3.0        45.0       327.0      1031.0     10.0
C82        c          11.0       35.0       12.0       4.0        8.0        35.0       514.0      681.0      10.0
C83        c          14.0       46.0       7.0        2.0        5.0        40.0       436.0      920.0      10.0
C87        c          21.0       82.0       21.0       5.0        16.0       40.0       156.0      423.0      10.0
C89        c          8.0        42.0       6.0        1.0        5.0        20.0       276.0      487.0      10.0
C90        c          22.0       58.0       13.0       5.0        8.0        40.0       554.0      827.0      10.0
C92        c          59.0       86.0       26.0       18.0       8.0        40.0       169.0      637.0      10.0
C95        c          33.0       63.0       11.0       6.0        5.0        45.0       158.0      464.0      10.0
C96        c          7.0        26.0       9.0        2.0        7.0        30.0       670.0      968.0      10.0
C98        c          60.0       69.0       11.0       10.0       1.0        30.0       195.0      523.0      10.0

L Large vehicle loading capacity /2000.0/
C Electric vehicle loading capacity /250.0/
Q Electric vehicle battery capacity /194.6/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.1/
v Average velocity /1.0/
