StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          77.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          90.0       48.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          56.0       83.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          35.0       30.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          3.0        36.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          90.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          36.0       62.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          17.0       36.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          35.0       41.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          40.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          51.0       76.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          41.0       47.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          77.0       51.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          65.0       21.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          30.0       54.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          48.0       17.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          82.0       59.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          53.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          37.0       87.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          78.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          14.0       83.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C1         c          51.0       39.0       33.0       25.0       8.0        35.0       605.0      1029.0     90.0
C2         c          40.0       70.0       24.0       14.0       10.0       30.0       997.0      1006.0     90.0
C4         c          100.0      39.0       15.0       6.0        9.0        30.0       922.0      1061.0     90.0
C5         c          89.0       34.0       10.0       4.0        6.0        35.0       489.0      900.0      90.0
C6         c          87.0       30.0       18.0       6.0        12.0       20.0       242.0      1068.0     90.0
C7         c          51.0       28.0       10.0       5.0        5.0        30.0       129.0      304.0      90.0
C8         c          95.0       41.0       20.0       9.0        11.0       40.0       342.0      895.0      90.0
C10        c          63.0       85.0       29.0       21.0       8.0        40.0       912.0      1121.0     90.0
C11        c          7.0        40.0       18.0       3.0        15.0       40.0       1120.0     1139.0     90.0
C14        c          49.0       70.0       18.0       13.0       5.0        30.0       142.0      674.0      90.0
C15        c          0.0        42.0       20.0       0.0        20.0       30.0       222.0      563.0      90.0
C18        c          37.0       0.0        16.0       0.0        16.0       20.0       188.0      1016.0     90.0
C21        c          68.0       56.0       20.0       16.0       4.0        30.0       250.0      1057.0     90.0
C22        c          43.0       67.0       17.0       11.0       6.0        45.0       245.0      1106.0     90.0
C26        c          86.0       33.0       10.0       4.0        6.0        35.0       915.0      1053.0     90.0
C27        c          3.0        39.0       10.0       1.0        9.0        35.0       336.0      508.0      90.0
C30        c          58.0       83.0       10.0       7.0        3.0        40.0       272.0      490.0      90.0
C32        c          24.0       83.0       10.0       3.0        7.0        40.0       348.0      910.0      90.0
C33        c          24.0       35.0       10.0       7.0        3.0        45.0       301.0      397.0      90.0
C35        c          21.0       86.0       36.0       9.0        27.0       20.0       604.0      908.0      90.0
C37        c          2.0        44.0       11.0       0.0        11.0       25.0       196.0      738.0      90.0
C39        c          88.0       32.0       35.0       13.0       22.0       25.0       824.0      1041.0     90.0
C43        c          62.0       81.0       24.0       18.0       6.0        25.0       762.0      1008.0     90.0
C44        c          29.0       33.0       10.0       9.0        1.0        30.0       444.0      610.0      90.0
C47        c          66.0       51.0       10.0       8.0        2.0        40.0       135.0      820.0      90.0
C48        c          58.0       57.0       10.0       10.0       0.0        35.0       906.0      1119.0     90.0
C50        c          20.0       55.0       14.0       5.0        9.0        45.0       543.0      1020.0     90.0
C51        c          27.0       51.0       10.0       5.0        5.0        50.0       518.0      555.0      90.0
C52        c          3.0        40.0       10.0       1.0        9.0        35.0       441.0      561.0      90.0
C60        c          32.0       32.0       26.0       26.0       0.0        30.0       490.0      667.0      90.0
C64        c          53.0       34.0       10.0       6.0        4.0        35.0       259.0      475.0      90.0
C65        c          16.0       76.0       19.0       4.0        15.0       35.0       420.0      806.0      90.0
C66        c          90.0       32.0       23.0       8.0        15.0       35.0       183.0      872.0      90.0
C67        c          27.0       31.0       10.0       9.0        1.0        20.0       313.0      1012.0     90.0
C69        c          27.0       32.0       10.0       8.0        2.0        30.0       194.0      1110.0     90.0
C70        c          48.0       35.0       30.0       22.0       8.0        40.0       722.0      1003.0     90.0
C73        c          38.0       67.0       24.0       14.0       10.0       30.0       266.0      690.0      90.0
C75        c          42.0       3.0        17.0       1.0        16.0       35.0       688.0      754.0      90.0
C79        c          25.0       52.0       12.0       6.0        6.0        25.0       353.0      925.0      90.0
C80        c          34.0       32.0       15.0       14.0       1.0        30.0       210.0      1039.0     90.0
C81        c          42.0       14.0       36.0       12.0       24.0       35.0       183.0      329.0      90.0
C82        c          45.0       69.0       10.0       7.0        3.0        20.0       186.0      378.0      90.0
C85        c          26.0       47.0       23.0       13.0       10.0       30.0       336.0      604.0      90.0
C87        c          86.0       32.0       15.0       6.0        9.0        25.0       507.0      1158.0     90.0
C88        c          57.0       78.0       10.0       7.0        3.0        40.0       821.0      1058.0     90.0
C93        c          46.0       43.0       19.0       18.0       1.0        25.0       274.0      284.0      90.0
C94        c          26.0       52.0       19.0       10.0       9.0        50.0       206.0      387.0      90.0
C96        c          89.0       32.0       13.0       5.0        8.0        30.0       180.0      757.0      90.0
C98        c          2.0        43.0       26.0       1.0        25.0       45.0       692.0      1189.0     90.0
C99        c          21.0       82.0       15.0       4.0        11.0       35.0       1033.0     1209.0     90.0

L Large vehicle loading capacity /800.0/
C Electric vehicle loading capacity /100.0/
Q Electric vehicle battery capacity /79.7/
r Fuel consumption rate /1.0/
g Inverse refueling rate /3.4/
v Average velocity /1.0/
