StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          39.0       64.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          20.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          70.0       63.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          67.0       21.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          7.0        17.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          46.0       73.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          58.0       26.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          22.0       61.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          66.0       31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          48.0       32.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          31.0       57.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          15.0       44.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          26.0       36.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          36.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          48.0       22.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          31.0       45.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          60.0       5.0        0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          54.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          45.0       30.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          62.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          0.0        35.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C0         c          16.0       25.0       18.0       12.0       6.0        30.0       285.0      314.0      10.0
C1         c          51.0       65.0       18.0       14.0       4.0        30.0       623.0      689.0      10.0
C2         c          31.0       40.0       12.0       9.0        3.0        40.0       231.0      746.0      10.0
C3         c          44.0       52.0       1.0        1.0        0.0        35.0       909.0      993.0      10.0
C6         c          53.0       57.0       7.0        7.0        0.0        40.0       246.0      638.0      10.0
C8         c          67.0       3.0        14.0       1.0        13.0       50.0       216.0      413.0      10.0
C10        c          67.0       66.0       5.0        5.0        0.0        20.0       169.0      638.0      10.0
C13        c          2.0        50.0       3.0        0.0        3.0        35.0       710.0      753.0      10.0
C14        c          22.0       34.0       10.0       6.0        4.0        30.0       398.0      535.0      10.0
C15        c          45.0       50.0       23.0       21.0       2.0        40.0       266.0      600.0      10.0
C17        c          28.0       3.0        8.0        1.0        7.0        40.0       807.0      1055.0     10.0
C18        c          17.0       54.0       17.0       5.0        12.0       40.0       207.0      294.0      10.0
C22        c          33.0       39.0       1.0        1.0        0.0        20.0       451.0      884.0      10.0
C24        c          31.0       48.0       9.0        6.0        3.0        35.0       389.0      897.0      10.0
C25        c          35.0       14.0       7.0        3.0        4.0        50.0       562.0      761.0      10.0
C27        c          44.0       53.0       5.0        4.0        1.0        50.0       462.0      637.0      10.0
C29        c          22.0       52.0       29.0       12.0       17.0       50.0       425.0      1095.0     10.0
C34        c          34.0       3.0        14.0       1.0        13.0       25.0       287.0      840.0      10.0
C41        c          52.0       51.0       26.0       26.0       0.0        50.0       248.0      568.0      10.0
C42        c          23.0       43.0       6.0        3.0        3.0        35.0       553.0      772.0      10.0
C43        c          22.0       3.0        27.0       4.0        23.0       20.0       454.0      601.0      10.0
C44        c          35.0       20.0       8.0        5.0        3.0        25.0       821.0      829.0      10.0
C47        c          28.0       54.0       18.0       9.0        9.0        30.0       343.0      382.0      10.0
C48        c          29.0       26.0       14.0       13.0       1.0        30.0       258.0      908.0      10.0
C49        c          53.0       6.0        6.0        1.0        5.0        20.0       366.0      660.0      10.0
C50        c          49.0       20.0       12.0       5.0        7.0        35.0       142.0      1041.0     10.0
C51        c          26.0       48.0       4.0        2.0        2.0        35.0       428.0      443.0      10.0
C52        c          2.0        32.0       18.0       1.0        17.0       35.0       372.0      789.0      10.0
C55        c          38.0       36.0       16.0       15.0       1.0        20.0       549.0      712.0      10.0
C57        c          16.0       8.0        33.0       16.0       17.0       20.0       439.0      973.0      10.0
C58        c          33.0       70.0       30.0       14.0       16.0       30.0       746.0      772.0      10.0
C60        c          38.0       58.0       10.0       7.0        3.0        20.0       381.0      524.0      10.0
C62        c          41.0       31.0       16.0       12.0       4.0        35.0       297.0      573.0      10.0
C63        c          14.0       61.0       1.0        0.0        1.0        50.0       804.0      826.0      10.0
C66        c          60.0       11.0       16.0       3.0        13.0       30.0       601.0      1057.0     10.0
C67        c          38.0       58.0       24.0       16.0       8.0        20.0       346.0      817.0      10.0
C69        c          19.0       58.0       18.0       6.0        12.0       25.0       354.0      677.0      10.0
C70        c          9.0        38.0       2.0        0.0        2.0        35.0       313.0      775.0      10.0
C76        c          28.0       45.0       3.0        2.0        1.0        25.0       637.0      831.0      10.0
C78        c          57.0       30.0       10.0       5.0        5.0        45.0       246.0      479.0      10.0
C79        c          28.0       30.0       25.0       23.0       2.0        35.0       446.0      814.0      10.0
C81        c          55.0       42.0       12.0       9.0        3.0        40.0       388.0      842.0      10.0
C83        c          54.0       40.0       8.0        6.0        2.0        40.0       980.0      1055.0     10.0
C88        c          34.0       56.0       13.0       8.0        5.0        45.0       727.0      864.0      10.0
C90        c          43.0       40.0       28.0       26.0       2.0        45.0       606.0      771.0      10.0
C91        c          21.0       33.0       19.0       12.0       7.0        20.0       457.0      539.0      10.0
C92        c          46.0       7.0        9.0        1.0        8.0        35.0       975.0      986.0      10.0
C94        c          16.0       45.0       12.0       4.0        8.0        40.0       302.0      605.0      10.0
C95        c          46.0       54.0       9.0        8.0        1.0        35.0       509.0      1050.0     10.0
C97        c          32.0       21.0       13.0       9.0        4.0        30.0       371.0      592.0      10.0

L Large vehicle loading capacity /2000.0/
C Electric vehicle loading capacity /250.0/
Q Electric vehicle battery capacity /267.2/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.1/
v Average velocity /1.0/
