StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          38.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          51.0       57.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          66.0       48.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          55.0       14.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          35.0       61.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          13.0       18.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          57.0       35.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          44.0       13.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          55.0       46.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          46.0       48.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          62.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          60.0       49.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          15.0       16.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          46.0       35.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          58.0       54.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          37.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          13.0       27.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          47.0       51.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          9.0        34.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          30.0       12.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          62.0       24.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C1         c          62.0       35.0       19.0       11.0       8.0        45.0       247.0      251.0      10.0
C5         c          14.0       77.0       18.0       3.0        15.0       30.0       124.0      287.0      10.0
C6         c          2.0        45.0       14.0       1.0        13.0       45.0       255.0      279.0      10.0
C7         c          19.0       3.0        14.0       2.0        12.0       45.0       252.0      311.0      10.0
C13        c          65.0       33.0       24.0       12.0       12.0       40.0       196.0      212.0      10.0
C16        c          28.0       45.0       17.0       11.0       6.0        25.0       165.0      209.0      10.0
C17        c          24.0       76.0       4.0        1.0        3.0        40.0       257.0      315.0      10.0
C20        c          26.0       3.0        20.0       2.0        18.0       20.0       170.0      194.0      10.0
C23        c          51.0       48.0       18.0       17.0       1.0        45.0       163.0      250.0      10.0
C25        c          54.0       77.0       11.0       8.0        3.0        25.0       314.0      316.0      10.0
C26        c          31.0       33.0       13.0       12.0       1.0        35.0       147.0      211.0      10.0
C27        c          51.0       44.0       14.0       12.0       2.0        30.0       267.0      271.0      10.0
C28        c          18.0       43.0       2.0        1.0        1.0        45.0       228.0      300.0      10.0
C31        c          29.0       38.0       1.0        1.0        0.0        30.0       213.0      260.0      10.0
C35        c          45.0       33.0       28.0       21.0       7.0        50.0       141.0      159.0      10.0
C36        c          26.0       11.0       6.0        3.0        3.0        30.0       225.0      279.0      10.0
C41        c          41.0       34.0       22.0       18.0       4.0        45.0       163.0      301.0      10.0
C43        c          10.0       39.0       14.0       4.0        10.0       35.0       213.0      266.0      10.0
C44        c          2.0        10.0       15.0       3.0        12.0       30.0       171.0      247.0      10.0
C45        c          20.0       30.0       15.0       10.0       5.0        40.0       124.0      272.0      10.0
C47        c          24.0       3.0        10.0       1.0        9.0        20.0       118.0      214.0      10.0
C50        c          67.0       52.0       22.0       17.0       5.0        25.0       163.0      277.0      10.0
C51        c          15.0       33.0       7.0        3.0        4.0        25.0       154.0      220.0      10.0
C52        c          53.0       32.0       8.0        5.0        3.0        40.0       254.0      290.0      10.0
C54        c          39.0       36.0       1.0        1.0        0.0        20.0       215.0      252.0      10.0
C55        c          55.0       53.0       20.0       19.0       1.0        45.0       180.0      211.0      10.0
C56        c          40.0       19.0       7.0        3.0        4.0        40.0       206.0      249.0      10.0
C60        c          39.0       77.0       24.0       12.0       12.0       25.0       165.0      191.0      10.0
C61        c          42.0       47.0       26.0       23.0       3.0        20.0       277.0      310.0      10.0
C64        c          46.0       3.0        22.0       1.0        21.0       50.0       138.0      223.0      10.0
C65        c          23.0       7.0        10.0       3.0        7.0        35.0       208.0      211.0      10.0
C66        c          7.0        49.0       1.0        0.0        1.0        40.0       238.0      316.0      10.0
C68        c          35.0       34.0       7.0        7.0        0.0        30.0       245.0      288.0      10.0
C71        c          15.0       24.0       11.0       7.0        4.0        20.0       256.0      325.0      10.0
C72        c          31.0       20.0       12.0       8.0        4.0        25.0       212.0      306.0      10.0
C73        c          44.0       39.0       14.0       12.0       2.0        40.0       134.0      216.0      10.0
C75        c          55.0       22.0       6.0        2.0        4.0        40.0       274.0      295.0      10.0
C76        c          16.0       46.0       3.0        1.0        2.0        25.0       226.0      329.0      10.0
C79        c          24.0       43.0       18.0       10.0       8.0        25.0       162.0      173.0      10.0
C81        c          50.0       30.0       30.0       18.0       12.0       35.0       255.0      281.0      10.0
C82        c          21.0       3.0        8.0        1.0        7.0        50.0       163.0      250.0      10.0
C83        c          17.0       44.0       5.0        2.0        3.0        45.0       121.0      163.0      10.0
C86        c          55.0       26.0       10.0       5.0        5.0        35.0       153.0      288.0      10.0
C87        c          34.0       40.0       15.0       13.0       2.0        50.0       228.0      232.0      10.0
C89        c          20.0       20.0       26.0       26.0       0.0        25.0       179.0      293.0      10.0
C90        c          57.0       3.0        7.0        0.0        7.0        40.0       223.0      276.0      10.0
C93        c          60.0       44.0       2.0        1.0        1.0        25.0       166.0      233.0      10.0
C94        c          2.0        24.0       22.0       2.0        20.0       45.0       202.0      264.0      10.0
C98        c          46.0       34.0       18.0       13.0       5.0        30.0       135.0      268.0      10.0
C99        c          31.0       22.0       25.0       18.0       7.0        50.0       221.0      252.0      10.0

L Large vehicle loading capacity /800.0/
C Electric vehicle loading capacity /100.0/
Q Electric vehicle battery capacity /65.5/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.5/
v Average velocity /1.0/
