StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          26.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          52.0       90.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          78.0       93.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          51.0       81.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          43.0       62.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          62.0       57.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          53.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          86.0       54.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          15.0       14.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          45.0       21.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          43.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          67.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          0.0        11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          33.0       43.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          0.0        60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          90.0       56.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          28.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          42.0       92.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          53.0       74.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          50.0       14.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          37.0       32.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C1         c          58.0       78.0       2.0        1.0        1.0        50.0       323.0      1002.0     10.0
C6         c          62.0       94.0       3.0        2.0        1.0        45.0       734.0      966.0      10.0
C9         c          35.0       37.0       8.0        8.0        0.0        35.0       123.0      740.0      10.0
C11        c          8.0        42.0       18.0       3.0        15.0       30.0       826.0      909.0      10.0
C12        c          32.0       41.0       19.0       15.0       4.0        45.0       308.0      645.0      10.0
C13        c          69.0       24.0       4.0        1.0        3.0        40.0       362.0      590.0      10.0
C14        c          58.0       34.0       21.0       12.0       9.0        25.0       571.0      578.0      10.0
C18        c          23.0       82.0       24.0       7.0        17.0       50.0       268.0      831.0      10.0
C20        c          43.0       10.0       22.0       5.0        17.0       40.0       658.0      856.0      10.0
C21        c          58.0       39.0       5.0        3.0        2.0        30.0       307.0      819.0      10.0
C25        c          91.0       33.0       10.0       4.0        6.0        20.0       707.0      810.0      10.0
C26        c          20.0       87.0       18.0       4.0        14.0       35.0       288.0      754.0      10.0
C28        c          40.0       73.0       13.0       7.0        6.0        50.0       348.0      408.0      10.0
C29        c          21.0       33.0       23.0       15.0       8.0        20.0       298.0      437.0      10.0
C30        c          7.0        48.0       18.0       3.0        15.0       40.0       329.0      835.0      10.0
C31        c          37.0       5.0        15.0       2.0        13.0       35.0       286.0      549.0      10.0
C34        c          63.0       93.0       27.0       18.0       9.0        35.0       858.0      940.0      10.0
C35        c          61.0       12.0       14.0       3.0        11.0       45.0       632.0      774.0      10.0
C37        c          29.0       30.0       20.0       19.0       1.0        20.0       574.0      952.0      10.0
C38        c          52.0       40.0       12.0       9.0        3.0        30.0       156.0      358.0      10.0
C39        c          67.0       71.0       12.0       11.0       1.0        50.0       151.0      231.0      10.0
C42        c          87.0       32.0       23.0       8.0        15.0       30.0       110.0      729.0      10.0
C45        c          95.0       31.0       26.0       8.0        18.0       20.0       442.0      804.0      10.0
C47        c          12.0       37.0       23.0       7.0        16.0       35.0       791.0      937.0      10.0
C51        c          14.0       78.0       16.0       3.0        13.0       40.0       804.0      829.0      10.0
C53        c          68.0       83.0       40.0       33.0       7.0        40.0       626.0      728.0      10.0
C57        c          18.0       18.0       25.0       25.0       0.0        40.0       674.0      860.0      10.0
C58        c          8.0        57.0       13.0       2.0        11.0       45.0       290.0      805.0      10.0
C59        c          91.0       33.0       2.0        1.0        1.0        40.0       226.0      595.0      10.0
C62        c          43.0       9.0        22.0       5.0        17.0       40.0       278.0      751.0      10.0
C63        c          13.0       53.0       20.0       5.0        15.0       50.0       387.0      470.0      10.0
C65        c          92.0       24.0       13.0       3.0        10.0       50.0       579.0      896.0      10.0
C66        c          39.0       30.0       15.0       12.0       3.0        20.0       410.0      707.0      10.0
C68        c          45.0       63.0       12.0       9.0        3.0        30.0       264.0      1007.0     10.0
C70        c          85.0       32.0       27.0       10.0       17.0       45.0       374.0      877.0      10.0
C71        c          42.0       8.0        5.0        1.0        4.0        30.0       603.0      992.0      10.0
C73        c          19.0       10.0       29.0       15.0       14.0       35.0       236.0      555.0      10.0
C74        c          6.0        56.0       18.0       2.0        16.0       20.0       164.0      1022.0     10.0
C77        c          4.0        44.0       12.0       1.0        11.0       50.0       458.0      979.0      10.0
C78        c          17.0       39.0       24.0       10.0       14.0       40.0       549.0      856.0      10.0
C84        c          22.0       81.0       17.0       5.0        12.0       45.0       530.0      702.0      10.0
C85        c          62.0       35.0       20.0       11.0       9.0        50.0       297.0      1029.0     10.0
C86        c          39.0       5.0        26.0       3.0        23.0       35.0       324.0      709.0      10.0
C89        c          58.0       20.0       17.0       6.0        11.0       25.0       441.0      805.0      10.0
C91        c          60.0       71.0       20.0       17.0       3.0        35.0       200.0      338.0      10.0
C92        c          56.0       39.0       5.0        3.0        2.0        30.0       525.0      739.0      10.0
C93        c          11.0       17.0       17.0       11.0       6.0        20.0       878.0      926.0      10.0
C95        c          59.0       41.0       8.0        6.0        2.0        20.0       713.0      971.0      10.0
C97        c          49.0       43.0       7.0        6.0        1.0        50.0       235.0      944.0      10.0
C99        c          57.0       19.0       19.0       6.0        13.0       25.0       715.0      805.0      10.0

L Large vehicle loading capacity /2000.0/
C Electric vehicle loading capacity /250.0/
Q Electric vehicle battery capacity /194.6/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.1/
v Average velocity /1.0/
