StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          29.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          14.0       64.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          22.0       55.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          0.0        65.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          53.0       59.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          43.0       80.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          4.0        52.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          40.0       57.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          16.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          16.0       34.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          8.0        25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          33.0       35.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          10.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          34.0       46.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          47.0       61.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          37.0       89.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          80.0       55.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          0.0        69.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          64.0       70.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          0.0        32.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          69.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C0         c          64.0       84.0       16.0       12.0       4.0        40.0       557.0      1108.0     90.0
C5         c          84.0       26.0       24.0       7.0        17.0       50.0       520.0      549.0      90.0
C7         c          58.0       82.0       13.0       9.0        4.0        25.0       739.0      828.0      90.0
C11        c          20.0       81.0       10.0       2.0        8.0        30.0       447.0      1031.0     90.0
C13        c          30.0       35.0       10.0       9.0        1.0        25.0       868.0      1025.0     90.0
C14        c          52.0       85.0       32.0       20.0       12.0       45.0       147.0      806.0      90.0
C15        c          18.0       51.0       23.0       8.0        15.0       50.0       282.0      318.0      90.0
C16        c          69.0       57.0       17.0       14.0       3.0        35.0       955.0      993.0      90.0
C22        c          62.0       87.0       15.0       11.0       4.0        50.0       316.0      464.0      90.0
C23        c          67.0       57.0       14.0       12.0       2.0        45.0       514.0      1071.0     90.0
C25        c          38.0       32.0       17.0       14.0       3.0        35.0       212.0      835.0      90.0
C26        c          21.0       74.0       22.0       6.0        16.0       45.0       1036.0     1117.0     90.0
C27        c          72.0       90.0       26.0       21.0       5.0        25.0       421.0      697.0      90.0
C29        c          9.0        40.0       42.0       9.0        33.0       50.0       1151.0     1230.0     90.0
C30        c          24.0       53.0       19.0       9.0        10.0       30.0       283.0      933.0      90.0
C31        c          74.0       58.0       34.0       27.0       7.0        20.0       413.0      759.0      90.0
C33        c          8.0        42.0       10.0       2.0        8.0        30.0       697.0      954.0      90.0
C34        c          24.0       35.0       21.0       14.0       7.0        35.0       574.0      900.0      90.0
C38        c          75.0       59.0       16.0       13.0       3.0        20.0       827.0      897.0      90.0
C40        c          82.0       60.0       19.0       14.0       5.0        50.0       619.0      883.0      90.0
C41        c          22.0       50.0       10.0       4.0        6.0        50.0       749.0      1099.0     90.0
C43        c          72.0       55.0       12.0       9.0        3.0        40.0       317.0      653.0      90.0
C44        c          25.0       51.0       27.0       13.0       14.0       35.0       529.0      769.0      90.0
C45        c          24.0       38.0       17.0       11.0       6.0        45.0       750.0      1001.0     90.0
C48        c          42.0       7.0        21.0       4.0        17.0       35.0       930.0      1135.0     90.0
C50        c          41.0       69.0       18.0       11.0       7.0        40.0       369.0      783.0      90.0
C51        c          50.0       37.0       12.0       9.0        3.0        35.0       139.0      403.0      90.0
C52        c          37.0       30.0       23.0       19.0       4.0        40.0       980.0      1199.0     90.0
C57        c          34.0       31.0       43.0       39.0       4.0        30.0       638.0      735.0      90.0
C61        c          52.0       31.0       25.0       15.0       10.0       30.0       580.0      1148.0     90.0
C62        c          43.0       66.0       34.0       22.0       12.0       20.0       203.0      1096.0     90.0
C64        c          33.0       33.0       10.0       10.0       0.0        45.0       271.0      1070.0     90.0
C65        c          66.0       57.0       10.0       9.0        1.0        40.0       675.0      803.0      90.0
C66        c          39.0       7.0        22.0       4.0        18.0       20.0       627.0      1010.0     90.0
C67        c          49.0       37.0       10.0       8.0        2.0        30.0       568.0      875.0      90.0
C68        c          10.0       40.0       18.0       4.0        14.0       30.0       529.0      881.0      90.0
C69        c          28.0       31.0       11.0       10.0       1.0        45.0       273.0      368.0      90.0
C71        c          16.0       77.0       20.0       4.0        16.0       25.0       292.0      393.0      90.0
C72        c          43.0       68.0       12.0       8.0        4.0        35.0       433.0      971.0      90.0
C77        c          12.0       72.0       19.0       3.0        16.0       30.0       229.0      678.0      90.0
C78        c          64.0       80.0       31.0       25.0       6.0        50.0       194.0      829.0      90.0
C79        c          62.0       81.0       11.0       8.0        3.0        40.0       118.0      236.0      90.0
C83        c          27.0       52.0       10.0       5.0        5.0        45.0       188.0      1093.0     90.0
C84        c          41.0       67.0       11.0       7.0        4.0        35.0       154.0      562.0      90.0
C87        c          48.0       65.0       26.0       19.0       7.0        35.0       592.0      877.0      90.0
C88        c          26.0       50.0       22.0       11.0       11.0       40.0       597.0      919.0      90.0
C90        c          39.0       69.0       19.0       11.0       8.0        30.0       298.0      530.0      90.0
C93        c          87.0       24.0       31.0       9.0        22.0       35.0       901.0      911.0      90.0
C94        c          28.0       54.0       17.0       9.0        8.0        35.0       936.0      1014.0     90.0
C96        c          50.0       34.0       23.0       16.0       7.0        40.0       650.0      988.0      90.0

L Large vehicle loading capacity /800.0/
C Electric vehicle loading capacity /100.0/
Q Electric vehicle battery capacity /79.7/
r Fuel consumption rate /1.0/
g Inverse refueling rate /3.4/
v Average velocity /1.0/
