StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          30.0       27.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          41.0       69.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          42.0       45.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          37.0       22.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          0.0        81.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          9.0        83.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          61.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          33.0       47.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          0.0        96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          2.0        74.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          21.0       50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          51.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          79.0       39.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          33.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          25.0       44.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          39.0       59.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          53.0       58.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          50.0       41.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          77.0       41.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          57.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          49.0       39.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C0         c          39.0       18.0       17.0       8.0        9.0        20.0       962.0      2279.0     90.0
C8         c          36.0       66.0       10.0       5.0        5.0        35.0       746.0      2702.0     90.0
C10        c          46.0       35.0       19.0       14.0       5.0        25.0       1873.0     2321.0     90.0
C11        c          23.0       49.0       10.0       5.0        5.0        35.0       650.0      1357.0     90.0
C14        c          29.0       8.0        10.0       3.0        7.0        40.0       2695.0     2830.0     90.0
C16        c          92.0       30.0       13.0       4.0        9.0        20.0       720.0      2857.0     90.0
C17        c          67.0       61.0       10.0       9.0        1.0        40.0       1098.0     2110.0     90.0
C18        c          53.0       36.0       10.0       7.0        3.0        30.0       2413.0     3341.0     90.0
C19        c          0.0        43.0       23.0       0.0        23.0       20.0       114.0      429.0      90.0
C21        c          29.0       30.0       20.0       19.0       1.0        25.0       175.0      804.0      90.0
C22        c          7.0        51.0       17.0       2.0        15.0       35.0       1118.0     1488.0     90.0
C24        c          69.0       51.0       18.0       13.0       5.0        30.0       2361.0     2939.0     90.0
C25        c          60.0       74.0       17.0       14.0       3.0        45.0       1941.0     2169.0     90.0
C26        c          16.0       79.0       10.0       2.0        8.0        40.0       131.0      1184.0     90.0
C27        c          10.0       39.0       21.0       5.0        16.0       40.0       840.0      1770.0     90.0
C32        c          27.0       76.0       43.0       15.0       28.0       25.0       1554.0     2105.0     90.0
C33        c          22.0       77.0       26.0       7.0        19.0       30.0       444.0      2829.0     90.0
C43        c          22.0       51.0       33.0       14.0       19.0       30.0       847.0      1655.0     90.0
C44        c          63.0       55.0       17.0       15.0       2.0        30.0       2013.0     3107.0     90.0
C45        c          65.0       67.0       10.0       10.0       0.0        50.0       171.0      1472.0     90.0
C48        c          3.0        40.0       35.0       3.0        32.0       30.0       151.0      1632.0     90.0
C50        c          35.0       29.0       27.0       22.0       5.0        25.0       867.0      2901.0     90.0
C51        c          23.0       54.0       10.0       4.0        6.0        35.0       1379.0     3110.0     90.0
C54        c          59.0       60.0       33.0       32.0       1.0        35.0       1465.0     2571.0     90.0
C55        c          66.0       44.0       22.0       15.0       7.0        35.0       514.0      2793.0     90.0
C56        c          4.0        41.0       27.0       3.0        24.0       30.0       1181.0     2087.0     90.0
C57        c          43.0       13.0       19.0       6.0        13.0       20.0       915.0      2976.0     90.0
C58        c          48.0       38.0       10.0       8.0        2.0        40.0       520.0      1353.0     90.0
C60        c          28.0       35.0       34.0       27.0       7.0        50.0       376.0      424.0      90.0
C61        c          39.0       6.0        10.0       2.0        8.0        35.0       1309.0     1848.0     90.0
C63        c          67.0       56.0       41.0       34.0       7.0        40.0       307.0      1941.0     90.0
C65        c          32.0       35.0       28.0       26.0       2.0        35.0       445.0      2115.0     90.0
C66        c          18.0       64.0       11.0       3.0        8.0        35.0       500.0      921.0      90.0
C67        c          42.0       31.0       15.0       11.0       4.0        30.0       244.0      3298.0     90.0
C68        c          20.0       54.0       14.0       5.0        9.0        30.0       439.0      3245.0     90.0
C71        c          49.0       35.0       17.0       12.0       5.0        30.0       564.0      713.0      90.0
C72        c          41.0       78.0       10.0       5.0        5.0        25.0       2229.0     2493.0     90.0
C75        c          21.0       52.0       30.0       12.0       18.0       50.0       1186.0     1401.0     90.0
C76        c          38.0       33.0       25.0       22.0       3.0        50.0       1358.0     2869.0     90.0
C80        c          85.0       33.0       16.0       6.0        10.0       30.0       1530.0     2579.0     90.0
C82        c          30.0       49.0       10.0       6.0        4.0        35.0       572.0      2737.0     90.0
C83        c          70.0       54.0       40.0       31.0       9.0        45.0       2095.0     3094.0     90.0
C84        c          19.0       81.0       15.0       4.0        11.0       45.0       1047.0     1463.0     90.0
C87        c          36.0       19.0       11.0       6.0        5.0        45.0       514.0      2256.0     90.0
C89        c          2.0        40.0       10.0       0.0        10.0       35.0       576.0      3377.0     90.0
C91        c          30.0       38.0       13.0       10.0       3.0        25.0       2978.0     3135.0     90.0
C92        c          50.0       62.0       28.0       23.0       5.0        30.0       1230.0     3018.0     90.0
C95        c          11.0       81.0       15.0       2.0        13.0       40.0       2448.0     2878.0     90.0
C97        c          8.0        39.0       13.0       3.0        10.0       35.0       1866.0     3012.0     90.0
C99        c          45.0       8.0        26.0       5.0        21.0       25.0       3073.0     3087.0     90.0

L Large vehicle loading capacity /1400.0/
C Electric vehicle loading capacity /175.0/
Q Electric vehicle battery capacity /117.8/
