StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          58.0       19.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          36.0       46.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          47.0       56.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          44.0       15.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          0.0        39.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          75.0       9.0        0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          42.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          38.0       23.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          22.0       23.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          17.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          39.0       56.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          13.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          30.0       29.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          20.0       57.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          58.0       30.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          53.0       43.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          59.0       17.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          24.0       41.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          0.0        30.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          17.0       62.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          28.0       26.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C1         c          26.0       3.0        7.0        1.0        6.0        45.0       752.0      985.0      10.0
C3         c          22.0       40.0       17.0       9.0        8.0        45.0       907.0      945.0      10.0
C4         c          14.0       18.0       15.0       12.0       3.0        25.0       799.0      1067.0     10.0
C5         c          57.0       3.0        20.0       1.0        19.0       30.0       354.0      747.0      10.0
C6         c          33.0       32.0       16.0       16.0       0.0        35.0       960.0      971.0      10.0
C7         c          36.0       38.0       14.0       13.0       1.0        40.0       303.0      946.0      10.0
C8         c          22.0       20.0       6.0        5.0        1.0        35.0       229.0      761.0      10.0
C10        c          32.0       33.0       24.0       23.0       1.0        45.0       734.0      933.0      10.0
C11        c          44.0       48.0       9.0        8.0        1.0        30.0       365.0      950.0      10.0
C14        c          30.0       58.0       5.0        3.0        2.0        40.0       303.0      719.0      10.0
C19        c          24.0       45.0       34.0       18.0       16.0       35.0       180.0      274.0      10.0
C20        c          19.0       29.0       1.0        1.0        0.0        20.0       268.0      364.0      10.0
C25        c          30.0       20.0       27.0       18.0       9.0        30.0       952.0      1050.0     10.0
C30        c          46.0       47.0       11.0       11.0       0.0        25.0       694.0      710.0      10.0
C31        c          38.0       35.0       14.0       13.0       1.0        30.0       200.0      502.0      10.0
C32        c          43.0       3.0        10.0       1.0        9.0        40.0       514.0      831.0      10.0
C34        c          28.0       77.0       7.0        3.0        4.0        35.0       600.0      875.0      10.0
C36        c          17.0       19.0       1.0        1.0        0.0        35.0       135.0      841.0      10.0
C39        c          28.0       64.0       14.0       6.0        8.0        40.0       308.0      1058.0     10.0
C40        c          14.0       11.0       1.0        1.0        0.0        20.0       429.0      922.0      10.0
C42        c          26.0       31.0       25.0       21.0       4.0        30.0       397.0      883.0      10.0
C44        c          41.0       26.0       26.0       16.0       10.0       35.0       225.0      956.0      10.0
C45        c          67.0       62.0       4.0        4.0        0.0        25.0       676.0      858.0      10.0
C46        c          48.0       18.0       18.0       7.0        11.0       45.0       574.0      799.0      10.0
C47        c          13.0       3.0        1.0        0.0        1.0        45.0       348.0      813.0      10.0
C49        c          51.0       18.0       21.0       7.0        14.0       30.0       430.0      703.0      10.0
C51        c          46.0       23.0       16.0       8.0        8.0        30.0       412.0      949.0      10.0
C55        c          48.0       33.0       34.0       23.0       11.0       30.0       448.0      565.0      10.0
C59        c          29.0       45.0       12.0       8.0        4.0        20.0       262.0      755.0      10.0
C60        c          33.0       41.0       8.0        6.0        2.0        30.0       614.0      981.0      10.0
C62        c          33.0       47.0       1.0        1.0        0.0        50.0       634.0      785.0      10.0
C63        c          51.0       38.0       1.0        1.0        0.0        40.0       468.0      838.0      10.0
C64        c          7.0        33.0       21.0       4.0        17.0       30.0       344.0      882.0      10.0
C68        c          45.0       26.0       4.0        2.0        2.0        35.0       880.0      927.0      10.0
C70        c          67.0       26.0       22.0       9.0        13.0       30.0       312.0      634.0      10.0
C73        c          47.0       43.0       14.0       13.0       1.0        20.0       368.0      449.0      10.0
C74        c          21.0       37.0       20.0       11.0       9.0        35.0       349.0      785.0      10.0
C79        c          23.0       61.0       1.0        0.0        1.0        35.0       330.0      807.0      10.0
C80        c          50.0       75.0       10.0       7.0        3.0        30.0       462.0      1040.0     10.0
C81        c          46.0       61.0       8.0        6.0        2.0        40.0       317.0      438.0      10.0
C82        c          21.0       43.0       25.0       12.0       13.0       40.0       690.0      714.0      10.0
C85        c          33.0       35.0       19.0       18.0       1.0        40.0       689.0      778.0      10.0
C87        c          2.0        42.0       12.0       1.0        11.0       30.0       190.0      219.0      10.0
C89        c          25.0       13.0       22.0       11.0       11.0       30.0       555.0      710.0      10.0
C90        c          2.0        7.0        35.0       10.0       25.0       35.0       465.0      807.0      10.0
C91        c          66.0       3.0        11.0       0.0        11.0       30.0       270.0      369.0      10.0
C94        c          44.0       44.0       4.0        4.0        0.0        40.0       378.0      745.0      10.0
C95        c          38.0       8.0        1.0        0.0        1.0        30.0       281.0      344.0      10.0
C97        c          28.0       47.0       16.0       10.0       6.0        20.0       181.0      1063.0     10.0
C98        c          27.0       12.0       12.0       5.0        7.0        30.0       617.0      771.0      10.0

L Large vehicle loading capacity /2000.0/
C Electric vehicle loading capacity /250.0/
Q Electric vehicle battery capacity /267.2/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.1/
v Average velocity /1.0/
