StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          29.0       49.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          50.0       62.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          33.0       51.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          58.0       43.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          33.0       88.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          14.0       86.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          47.0       27.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          55.0       64.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          15.0       39.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          15.0       51.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          47.0       53.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          0.0        31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          68.0       46.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          83.0       44.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          30.0       72.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          56.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          62.0       76.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          90.0       61.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          14.0       12.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          39.0       23.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          46.0       28.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C0         c          42.0       53.0       19.0       15.0       4.0        40.0       191.0      262.0      10.0
C3         c          58.0       41.0       16.0       11.0       5.0        35.0       122.0      195.0      10.0
C7         c          28.0       53.0       3.0        2.0        1.0        25.0       133.0      195.0      10.0
C9         c          41.0       8.0        23.0       4.0        19.0       30.0       216.0      277.0      10.0
C10        c          58.0       72.0       23.0       19.0       4.0        50.0       209.0      255.0      10.0
C12        c          36.0       27.0       17.0       13.0       4.0        35.0       170.0      229.0      10.0
C13        c          57.0       87.0       8.0        5.0        3.0        45.0       150.0      156.0      10.0
C16        c          12.0       56.0       11.0       2.0        9.0        20.0       272.0      283.0      10.0
C18        c          86.0       27.0       17.0       5.0        12.0       20.0       141.0      310.0      10.0
C19        c          18.0       21.0       25.0       21.0       4.0        50.0       249.0      288.0      10.0
C20        c          56.0       44.0       10.0       8.0        2.0        50.0       247.0      318.0      10.0
C22        c          27.0       65.0       22.0       9.0        13.0       30.0       157.0      242.0      10.0
C23        c          3.0        60.0       38.0       2.0        36.0       40.0       158.0      278.0      10.0
C25        c          46.0       15.0       20.0       7.0        13.0       40.0       130.0      179.0      10.0
C28        c          36.0       34.0       16.0       15.0       1.0        25.0       262.0      314.0      10.0
C31        c          8.0        44.0       17.0       3.0        14.0       45.0       197.0      322.0      10.0
C32        c          63.0       19.0       18.0       5.0        13.0       35.0       254.0      289.0      10.0
C37        c          61.0       13.0       17.0       4.0        13.0       25.0       164.0      227.0      10.0
C38        c          88.0       33.0       24.0       9.0        15.0       45.0       221.0      236.0      10.0
C39        c          90.0       30.0       16.0       5.0        11.0       40.0       131.0      265.0      10.0
C40        c          53.0       76.0       8.0        6.0        2.0        30.0       114.0      241.0      10.0
C41        c          17.0       22.0       3.0        2.0        1.0        50.0       171.0      274.0      10.0
C42        c          63.0       81.0       12.0       9.0        3.0        35.0       182.0      254.0      10.0
C43        c          23.0       44.0       16.0       8.0        8.0        40.0       164.0      269.0      10.0
C48        c          60.0       18.0       15.0       4.0        11.0       45.0       189.0      209.0      10.0
C49        c          13.0       47.0       22.0       6.0        16.0       40.0       172.0      278.0      10.0
C50        c          72.0       44.0       29.0       18.0       11.0       30.0       155.0      182.0      10.0
C52        c          17.0       75.0       34.0       8.0        26.0       45.0       111.0      173.0      10.0
C53        c          2.0        40.0       17.0       1.0        16.0       30.0       126.0      273.0      10.0
C54        c          21.0       86.0       10.0       2.0        8.0        25.0       213.0      262.0      10.0
C55        c          61.0       71.0       11.0       9.0        2.0        30.0       187.0      289.0      10.0
C56        c          12.0       37.0       15.0       5.0        10.0       40.0       163.0      191.0      10.0
C57        c          33.0       8.0        9.0        2.0        7.0        30.0       282.0      286.0      10.0
C58        c          57.0       82.0       10.0       7.0        3.0        35.0       272.0      273.0      10.0
C60        c          17.0       86.0       8.0        2.0        6.0        40.0       270.0      270.0      10.0
C62        c          37.0       25.0       11.0       7.0        4.0        50.0       210.0      230.0      10.0
C63        c          14.0       8.0        5.0        3.0        2.0        35.0       140.0      301.0      10.0
C64        c          30.0       6.0        2.0        0.0        2.0        40.0       178.0      203.0      10.0
C67        c          33.0       5.0        16.0       2.0        14.0       20.0       131.0      267.0      10.0
C74        c          32.0       45.0       10.0       7.0        3.0        40.0       224.0      313.0      10.0
C78        c          31.0       65.0       3.0        1.0        2.0        30.0       146.0      278.0      10.0
C79        c          25.0       53.0       19.0       9.0        10.0       25.0       253.0      260.0      10.0
C80        c          64.0       16.0       20.0       5.0        15.0       45.0       155.0      262.0      10.0
C83        c          6.0        13.0       25.0       12.0       13.0       40.0       177.0      207.0      10.0
C86        c          49.0       29.0       11.0       7.0        4.0        40.0       143.0      146.0      10.0
C87        c          88.0       32.0       24.0       9.0        15.0       45.0       124.0      275.0      10.0
C88        c          87.0       31.0       28.0       10.0       18.0       35.0       108.0      197.0      10.0
C91        c          53.0       87.0       18.0       11.0       7.0        30.0       213.0      250.0      10.0
C96        c          24.0       35.0       8.0        5.0        3.0        30.0       137.0      321.0      10.0
C98        c          58.0       80.0       29.0       21.0       8.0        35.0       172.0      255.0      10.0

L Large vehicle loading capacity /800.0/
C Electric vehicle loading capacity /100.0/
Q Electric vehicle battery capacity /79.7/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.4/
v Average velocity /1.0/
