StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          58.0       37.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          47.0       74.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          34.0       67.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          36.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          51.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          90.0       65.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          73.0       65.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          43.0       90.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          76.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          0.0        56.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          11.0       31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          53.0       31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          6.0        50.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          41.0       63.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          42.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          44.0       20.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          19.0       39.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          28.0       72.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          53.0       35.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          60.0       69.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          22.0       55.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C2         c          65.0       56.0       21.0       18.0       3.0        20.0       781.0      2084.0     90.0
C3         c          14.0       69.0       22.0       4.0        18.0       50.0       2018.0     2615.0     90.0
C6         c          33.0       69.0       30.0       14.0       16.0       40.0       2292.0     3054.0     90.0
C10        c          22.0       82.0       15.0       4.0        11.0       40.0       2152.0     2576.0     90.0
C12        c          21.0       82.0       19.0       5.0        14.0       25.0       775.0      3389.0     90.0
C16        c          40.0       7.0        14.0       2.0        12.0       35.0       714.0      1538.0     90.0
C17        c          6.0        40.0       22.0       3.0        19.0       35.0       492.0      1795.0     90.0
C19        c          76.0       47.0       10.0       6.0        4.0        30.0       2463.0     2677.0     90.0
C21        c          81.0       39.0       10.0       5.0        5.0        50.0       2723.0     3366.0     90.0
C23        c          36.0       7.0        21.0       4.0        17.0       45.0       2182.0     2204.0     90.0
C24        c          24.0       80.0       10.0       3.0        7.0        30.0       173.0      1009.0     90.0
C25        c          94.0       32.0       20.0       7.0        13.0       50.0       1634.0     1812.0     90.0
C26        c          56.0       42.0       20.0       15.0       5.0        20.0       1483.0     2245.0     90.0
C28        c          35.0       67.0       10.0       5.0        5.0        35.0       2733.0     3204.0     90.0
C30        c          50.0       33.0       24.0       16.0       8.0        30.0       1452.0     1467.0     90.0
C32        c          51.0       35.0       26.0       18.0       8.0        40.0       2754.0     3178.0     90.0
C34        c          92.0       40.0       12.0       5.0        7.0        35.0       224.0      2991.0     90.0
C35        c          24.0       83.0       28.0       8.0        20.0       40.0       720.0      1289.0     90.0
C37        c          60.0       82.0       39.0       29.0       10.0       40.0       2046.0     2979.0     90.0
C38        c          26.0       53.0       21.0       10.0       11.0       40.0       2618.0     3118.0     90.0
C40        c          18.0       64.0       10.0       3.0        7.0        30.0       1287.0     1646.0     90.0
C41        c          88.0       35.0       21.0       8.0        13.0       30.0       893.0      1445.0     90.0
C42        c          65.0       55.0       12.0       10.0       2.0        25.0       526.0      2139.0     90.0
C43        c          36.0       12.0       38.0       13.0       25.0       35.0       1583.0     3065.0     90.0
C44        c          32.0       22.0       10.0       7.0        3.0        35.0       491.0      1180.0     90.0
C45        c          30.0       61.0       22.0       11.0       11.0       50.0       2051.0     3282.0     90.0
C46        c          54.0       38.0       21.0       15.0       6.0        40.0       733.0      1924.0     90.0
C49        c          56.0       35.0       11.0       7.0        4.0        45.0       918.0      3096.0     90.0
C50        c          38.0       31.0       10.0       8.0        2.0        35.0       459.0      2352.0     90.0
C51        c          65.0       48.0       35.0       26.0       9.0        40.0       1620.0     2347.0     90.0
C52        c          91.0       27.0       18.0       5.0        13.0       50.0       1136.0     2675.0     90.0
C54        c          8.0        43.0       27.0       5.0        22.0       35.0       955.0      1075.0     90.0
C56        c          14.0       66.0       24.0       5.0        19.0       50.0       470.0      1856.0     90.0
C57        c          26.0       51.0       21.0       11.0       10.0       40.0       1353.0     3270.0     90.0
C58        c          47.0       37.0       29.0       23.0       6.0        20.0       1093.0     2552.0     90.0
C59        c          45.0       10.0       20.0       4.0        16.0       50.0       985.0      2694.0     90.0
C61        c          13.0       42.0       10.0       3.0        7.0        30.0       1623.0     3247.0     90.0
C68        c          61.0       57.0       21.0       20.0       1.0        25.0       998.0      2344.0     90.0
C70        c          32.0       60.0       13.0       7.0        6.0        35.0       1148.0     1484.0     90.0
C71        c          17.0       79.0       10.0       2.0        8.0        25.0       2480.0     2691.0     90.0
C72        c          10.0       41.0       21.0       5.0        16.0       25.0       2169.0     2491.0     90.0
C74        c          38.0       6.0        26.0       4.0        22.0       40.0       755.0      891.0      90.0
C77        c          29.0       38.0       48.0       37.0       11.0       25.0       652.0      1609.0     90.0
C78        c          18.0       80.0       27.0       6.0        21.0       30.0       1568.0     2626.0     90.0
C87        c          57.0       40.0       14.0       10.0       4.0        30.0       3016.0     3081.0     90.0
C91        c          36.0       14.0       15.0       6.0        9.0        50.0       1060.0     1945.0     90.0
C94        c          29.0       51.0       30.0       17.0       13.0       40.0       1285.0     2761.0     90.0
C95        c          51.0       82.0       11.0       7.0        4.0        50.0       1264.0     1420.0     90.0
C97        c          71.0       62.0       20.0       17.0       3.0        20.0       1449.0     2539.0     90.0
C99        c          58.0       74.0       23.0       18.0       5.0        35.0       1676.0     1839.0     90.0

L Large vehicle loading capacity /1400.0/
C Electric vehicle loading capacity /175.0/
Q Electric vehicle battery capacity /117.8/
