StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          65.0       33.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          0.0        46.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          23.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          23.0       10.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          44.0       44.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          19.0       49.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          49.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          41.0       21.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          46.0       28.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          33.0       47.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          38.0       19.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          55.0       37.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          55.0       51.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          0.0        41.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          75.0       36.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          44.0       28.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          68.0       31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          72.0       35.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          41.0       5.0        0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          51.0       35.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C0         c          21.0       27.0       20.0       16.0       4.0        35.0       459.0      914.0      10.0
C1         c          23.0       7.0        10.0       3.0        7.0        35.0       236.0      821.0      10.0
C2         c          59.0       62.0       25.0       24.0       1.0        25.0       363.0      946.0      10.0
C3         c          35.0       23.0       22.0       14.0       8.0        50.0       120.0      946.0      10.0
C4         c          16.0       57.0       4.0        1.0        3.0        45.0       317.0      463.0      10.0
C6         c          38.0       35.0       7.0        6.0        1.0        50.0       284.0      969.0      10.0
C9         c          46.0       20.0       3.0        1.0        2.0        30.0       698.0      1071.0     10.0
C10        c          34.0       25.0       1.0        1.0        0.0        40.0       884.0      968.0      10.0
C11        c          53.0       52.0       14.0       14.0       0.0        45.0       301.0      1006.0     10.0
C13        c          6.0        25.0       8.0        2.0        6.0        30.0       224.0      840.0      10.0
C14        c          59.0       21.0       14.0       5.0        9.0        40.0       306.0      685.0      10.0
C18        c          26.0       50.0       19.0       10.0       9.0        40.0       324.0      408.0      10.0
C19        c          24.0       17.0       6.0        4.0        2.0        20.0       195.0      439.0      10.0
C24        c          36.0       33.0       4.0        4.0        0.0        35.0       220.0      306.0      10.0
C25        c          27.0       39.0       27.0       19.0       8.0        20.0       169.0      1023.0     10.0
C26        c          13.0       45.0       9.0        3.0        6.0        30.0       401.0      716.0      10.0
C27        c          30.0       70.0       34.0       15.0       19.0       40.0       516.0      968.0      10.0
C31        c          24.0       23.0       22.0       21.0       1.0        45.0       755.0      831.0      10.0
C33        c          24.0       32.0       8.0        6.0        2.0        30.0       225.0      481.0      10.0
C38        c          39.0       32.0       19.0       16.0       3.0        25.0       556.0      677.0      10.0
C40        c          23.0       33.0       3.0        2.0        1.0        35.0       479.0      743.0      10.0
C42        c          39.0       47.0       8.0        7.0        1.0        40.0       233.0      780.0      10.0
C53        c          67.0       41.0       25.0       15.0       10.0       30.0       187.0      651.0      10.0
C54        c          31.0       33.0       30.0       28.0       2.0        45.0       227.0      262.0      10.0
C55        c          37.0       46.0       16.0       13.0       3.0        25.0       140.0      1016.0     10.0
C57        c          34.0       53.0       1.0        1.0        0.0        25.0       164.0      665.0      10.0
C58        c          67.0       3.0        1.0        0.0        1.0        35.0       361.0      975.0      10.0
C61        c          44.0       35.0       1.0        1.0        0.0        30.0       447.0      775.0      10.0
C62        c          57.0       53.0       7.0        7.0        0.0        45.0       893.0      906.0      10.0
C63        c          45.0       28.0       25.0       16.0       9.0        40.0       604.0      678.0      10.0
C65        c          30.0       22.0       20.0       15.0       5.0        35.0       684.0      935.0      10.0
C66        c          30.0       18.0       10.0       6.0        4.0        40.0       611.0      695.0      10.0
C68        c          63.0       54.0       7.0        6.0        1.0        40.0       484.0      1089.0     10.0
C71        c          67.0       23.0       12.0       4.0        8.0        40.0       243.0      323.0      10.0
C72        c          63.0       41.0       24.0       16.0       8.0        40.0       335.0      534.0      10.0
C76        c          24.0       65.0       27.0       10.0       17.0       20.0       557.0      926.0      10.0
C77        c          19.0       57.0       8.0        3.0        5.0        25.0       232.0      918.0      10.0
C78        c          26.0       50.0       14.0       7.0        7.0        45.0       695.0      704.0      10.0
C80        c          50.0       18.0       18.0       6.0        12.0       35.0       424.0      593.0      10.0
C84        c          46.0       4.0        8.0        1.0        7.0        30.0       133.0      829.0      10.0
C87        c          4.0        6.0        4.0        3.0        1.0        40.0       604.0      1076.0     10.0
C88        c          12.0       53.0       8.0        2.0        6.0        35.0       823.0      1078.0     10.0
C90        c          18.0       54.0       25.0       8.0        17.0       30.0       350.0      524.0      10.0
C91        c          42.0       3.0        7.0        0.0        7.0        20.0       520.0      670.0      10.0
C92        c          63.0       18.0       16.0       5.0        11.0       35.0       480.0      629.0      10.0
C93        c          32.0       5.0        16.0       2.0        14.0       35.0       291.0      503.0      10.0
C95        c          18.0       43.0       21.0       9.0        12.0       35.0       594.0      902.0      10.0
C96        c          2.0        38.0       20.0       1.0        19.0       30.0       772.0      908.0      10.0
C97        c          44.0       37.0       19.0       16.0       3.0        35.0       329.0      464.0      10.0
C99        c          9.0        49.0       21.0       4.0        17.0       35.0       227.0      336.0      10.0

L Large vehicle loading capacity /2000.0/
C Electric vehicle loading capacity /250.0/
Q Electric vehicle battery capacity /267.2/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.1/
v Average velocity /1.0/
