StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          39.0       27.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          20.0       24.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          29.0       45.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          76.0       48.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          24.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          90.0       21.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          33.0       46.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          44.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          35.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          49.0       48.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          90.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          0.0        40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          30.0       90.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          44.0       62.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          44.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          49.0       58.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          30.0       55.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          63.0       72.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          15.0       58.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          19.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          13.0       23.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C0         c          42.0       19.0       21.0       10.0       11.0       30.0       1543.0     2461.0     90.0
C1         c          15.0       60.0       16.0       4.0        12.0       35.0       2921.0     3321.0     90.0
C3         c          14.0       76.0       19.0       4.0        15.0       30.0       789.0      1994.0     90.0
C5         c          3.0        51.0       21.0       1.0        20.0       30.0       2108.0     3198.0     90.0
C6         c          88.0       35.0       22.0       9.0        13.0       30.0       1727.0     2032.0     90.0
C9         c          36.0       25.0       13.0       9.0        4.0        35.0       699.0      2402.0     90.0
C10        c          56.0       61.0       17.0       16.0       1.0        35.0       2585.0     3252.0     90.0
C11        c          49.0       64.0       32.0       24.0       8.0        30.0       943.0      1015.0     90.0
C12        c          24.0       86.0       13.0       4.0        9.0        35.0       1883.0     2652.0     90.0
C14        c          62.0       76.0       10.0       8.0        2.0        40.0       632.0      677.0      90.0
C18        c          82.0       40.0       25.0       12.0       13.0       50.0       564.0      972.0      90.0
C20        c          2.0        43.0       10.0       0.0        10.0       20.0       381.0      2521.0     90.0
C21        c          27.0       33.0       10.0       8.0        2.0        35.0       2026.0     2752.0     90.0
C22        c          6.0        43.0       11.0       2.0        9.0        50.0       332.0      544.0      90.0
C24        c          87.0       27.0       10.0       3.0        7.0        35.0       1044.0     2890.0     90.0
C28        c          64.0       84.0       17.0       13.0       4.0        20.0       330.0      2781.0     90.0
C29        c          18.0       51.0       26.0       9.0        17.0       40.0       2099.0     3149.0     90.0
C30        c          56.0       42.0       10.0       8.0        2.0        50.0       1926.0     2464.0     90.0
C32        c          30.0       74.0       10.0       4.0        6.0        25.0       611.0      2037.0     90.0
C33        c          4.0        36.0       19.0       2.0        17.0       40.0       435.0      3060.0     90.0
C34        c          15.0       80.0       10.0       2.0        8.0        30.0       2537.0     3145.0     90.0
C35        c          69.0       46.0       27.0       18.0       9.0        50.0       192.0      651.0      90.0
C39        c          36.0       68.0       10.0       5.0        5.0        50.0       1366.0     1865.0     90.0
C41        c          39.0       9.0        10.0       2.0        8.0        40.0       743.0      2287.0     90.0
C42        c          62.0       80.0       11.0       9.0        2.0        50.0       1352.0     2354.0     90.0
C44        c          89.0       38.0       16.0       7.0        9.0        25.0       825.0      1897.0     90.0
C48        c          7.0        32.0       34.0       7.0        27.0       50.0       1397.0     2080.0     90.0
C51        c          4.0        35.0       16.0       2.0        14.0       25.0       262.0      1341.0     90.0
C52        c          77.0       50.0       11.0       7.0        4.0        45.0       1251.0     2644.0     90.0
C54        c          59.0       81.0       26.0       19.0       7.0        35.0       319.0      1719.0     90.0
C57        c          88.0       29.0       10.0       3.0        7.0        30.0       596.0      1948.0     90.0
C58        c          18.0       83.0       15.0       3.0        12.0       45.0       406.0      2068.0     90.0
C59        c          35.0       8.0        40.0       9.0        31.0       45.0       1933.0     2669.0     90.0
C60        c          43.0       61.0       11.0       8.0        3.0        25.0       136.0      2655.0     90.0
C67        c          32.0       16.0       32.0       16.0       16.0       45.0       424.0      3164.0     90.0
C68        c          6.0        47.0       31.0       4.0        27.0       35.0       1540.0     3314.0     90.0
C72        c          65.0       82.0       18.0       14.0       4.0        50.0       1545.0     2957.0     90.0
C74        c          33.0       31.0       11.0       10.0       1.0        50.0       1022.0     1034.0     90.0
C75        c          36.0       10.0       34.0       9.0        25.0       30.0       359.0      2629.0     90.0
C78        c          37.0       33.0       11.0       10.0       1.0        40.0       813.0      2301.0     90.0
C79        c          35.0       0.0        21.0       0.0        21.0       25.0       3080.0     3123.0     90.0
C80        c          12.0       43.0       10.0       3.0        7.0        25.0       1509.0     3049.0     90.0
C81        c          68.0       56.0       28.0       23.0       5.0        40.0       1943.0     2693.0     90.0
C83        c          35.0       15.0       10.0       4.0        6.0        50.0       1371.0     2399.0     90.0
C88        c          29.0       49.0       23.0       14.0       9.0        40.0       1066.0     3369.0     90.0
C90        c          0.0        45.0       21.0       0.0        21.0       40.0       1089.0     1315.0     90.0
C93        c          6.0        38.0       22.0       3.0        19.0       45.0       1115.0     2146.0     90.0
C95        c          28.0       53.0       18.0       10.0       8.0        50.0       1618.0     3319.0     90.0
C96        c          11.0       44.0       20.0       5.0        15.0       50.0       2208.0     3275.0     90.0
C98        c          86.0       41.0       35.0       17.0       18.0       30.0       343.0      947.0      90.0

L Large vehicle loading capacity /1400.0/
C Electric vehicle loading capacity /175.0/
Q Electric vehicle battery capacity /117.8/
