StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          62.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          26.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          18.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          69.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          86.0       24.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          29.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          28.0       43.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          41.0       67.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          18.0       45.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          26.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          87.0       18.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          41.0       90.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          80.0       85.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          44.0       76.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          5.0        11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          0.0        40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          90.0       39.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          6.0        58.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          32.0       73.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          53.0       43.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          19.0       31.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C3         c          36.0       71.0       28.0       14.0       14.0       35.0       820.0      1130.0     90.0
C4         c          54.0       35.0       38.0       25.0       13.0       45.0       1038.0     2688.0     90.0
C5         c          34.0       60.0       14.0       8.0        6.0        45.0       1649.0     1889.0     90.0
C8         c          63.0       50.0       34.0       27.0       7.0        25.0       1635.0     2939.0     90.0
C9         c          72.0       55.0       18.0       14.0       4.0        50.0       856.0      2393.0     90.0
C14        c          38.0       10.0       18.0       5.0        13.0       25.0       1730.0     3328.0     90.0
C15        c          62.0       97.0       35.0       22.0       13.0       25.0       625.0      1413.0     90.0
C17        c          63.0       76.0       10.0       8.0        2.0        40.0       273.0      2141.0     90.0
C18        c          85.0       52.0       32.0       20.0       12.0       45.0       844.0      2255.0     90.0
C19        c          48.0       36.0       20.0       15.0       5.0        35.0       1587.0     2729.0     90.0
C22        c          85.0       26.0       33.0       10.0       23.0       45.0       855.0      2459.0     90.0
C24        c          25.0       86.0       16.0       5.0        11.0       30.0       2539.0     2787.0     90.0
C25        c          27.0       30.0       13.0       12.0       1.0        40.0       267.0      1374.0     90.0
C26        c          63.0       58.0       12.0       11.0       1.0        35.0       1204.0     2242.0     90.0
C29        c          35.0       65.0       10.0       5.0        5.0        35.0       728.0      2090.0     90.0
C30        c          53.0       67.0       14.0       11.0       3.0        35.0       568.0      1544.0     90.0
C32        c          55.0       83.0       25.0       17.0       8.0        25.0       515.0      1501.0     90.0
C33        c          46.0       37.0       37.0       30.0       7.0        35.0       753.0      2296.0     90.0
C35        c          51.0       67.0       21.0       16.0       5.0        20.0       359.0      2889.0     90.0
C36        c          46.0       35.0       23.0       18.0       5.0        20.0       866.0      1255.0     90.0
C39        c          53.0       31.0       32.0       19.0       13.0       40.0       961.0      1003.0     90.0
C41        c          42.0       20.0       18.0       9.0        9.0        35.0       1104.0     2271.0     90.0
C43        c          20.0       83.0       17.0       4.0        13.0       35.0       1977.0     2137.0     90.0
C44        c          27.0       31.0       15.0       13.0       2.0        35.0       315.0      2745.0     90.0
C45        c          28.0       67.0       10.0       4.0        6.0        25.0       1981.0     2323.0     90.0
C46        c          68.0       57.0       10.0       8.0        2.0        30.0       1159.0     1257.0     90.0
C48        c          24.0       53.0       20.0       9.0        11.0       35.0       738.0      2671.0     90.0
C51        c          15.0       78.0       10.0       2.0        8.0        35.0       1172.0     3242.0     90.0
C52        c          61.0       60.0       10.0       10.0       0.0        35.0       1409.0     1944.0     90.0
C53        c          25.0       49.0       19.0       10.0       9.0        30.0       295.0      3236.0     90.0
C54        c          21.0       52.0       37.0       15.0       22.0       35.0       176.0      2837.0     90.0
C58        c          33.0       28.0       16.0       14.0       2.0        30.0       302.0      2542.0     90.0
C59        c          39.0       28.0       11.0       8.0        3.0        50.0       950.0      1701.0     90.0
C61        c          39.0       36.0       12.0       11.0       1.0        50.0       291.0      2262.0     90.0
C62        c          23.0       49.0       11.0       5.0        6.0        40.0       1859.0     2174.0     90.0
C63        c          52.0       63.0       13.0       11.0       2.0        35.0       141.0      2270.0     90.0
C67        c          63.0       87.0       33.0       24.0       9.0        50.0       500.0      743.0      90.0
C71        c          29.0       28.0       13.0       13.0       0.0        45.0       2069.0     3072.0     90.0
C73        c          30.0       51.0       22.0       13.0       9.0        40.0       2657.0     3232.0     90.0
C79        c          54.0       32.0       20.0       12.0       8.0        40.0       1467.0     2956.0     90.0
C80        c          86.0       31.0       30.0       11.0       19.0       30.0       692.0      1554.0     90.0
C81        c          11.0       67.0       10.0       2.0        8.0        40.0       723.0      2217.0     90.0
C82        c          23.0       74.0       10.0       3.0        7.0        45.0       584.0      2750.0     90.0
C83        c          9.0        41.0       10.0       2.0        8.0        35.0       2328.0     3119.0     90.0
C86        c          64.0       81.0       20.0       16.0       4.0        45.0       1626.0     2607.0     90.0
C87        c          39.0       21.0       17.0       9.0        8.0        25.0       1579.0     2369.0     90.0
C88        c          62.0       60.0       10.0       10.0       0.0        25.0       368.0      1922.0     90.0
C92        c          16.0       63.0       18.0       5.0        13.0       30.0       2359.0     2746.0     90.0
C96        c          44.0       30.0       12.0       8.0        4.0        35.0       1394.0     1647.0     90.0
C98        c          49.0       37.0       22.0       17.0       5.0        35.0       939.0      2972.0     90.0

L Large vehicle loading capacity /1400.0/
C Electric vehicle loading capacity /175.0/
Q Electric vehicle battery capacity /117.8/
