StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          37.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          43.0       74.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          31.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          71.0       56.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          58.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          85.0       26.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          89.0       46.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          54.0       72.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          34.0       33.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          61.0       61.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          80.0       63.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          44.0       53.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          68.0       90.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          52.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          76.0       81.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          68.0       47.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          32.0       46.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          89.0       66.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          34.0       32.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          40.0       76.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          31.0       57.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C0         c          54.0       17.0       26.0       8.0        18.0       40.0       104.0      251.0      10.0
C2         c          65.0       88.0       19.0       14.0       5.0        30.0       202.0      313.0      10.0
C4         c          39.0       12.0       23.0       7.0        16.0       45.0       198.0      288.0      10.0
C5         c          58.0       24.0       23.0       10.0       13.0       25.0       168.0      220.0      10.0
C6         c          51.0       43.0       21.0       18.0       3.0        20.0       164.0      300.0      10.0
C7         c          90.0       31.0       20.0       7.0        13.0       45.0       200.0      217.0      10.0
C10        c          67.0       56.0       2.0        2.0        0.0        50.0       235.0      316.0      10.0
C11        c          62.0       80.0       9.0        7.0        2.0        40.0       198.0      273.0      10.0
C13        c          31.0       63.0       27.0       13.0       14.0       35.0       185.0      261.0      10.0
C16        c          47.0       45.0       17.0       16.0       1.0        40.0       251.0      292.0      10.0
C17        c          58.0       81.0       11.0       8.0        3.0        20.0       240.0      261.0      10.0
C18        c          54.0       48.0       19.0       17.0       2.0        30.0       149.0      206.0      10.0
C19        c          43.0       61.0       9.0        6.0        3.0        50.0       128.0      297.0      10.0
C20        c          87.0       31.0       7.0        2.0        5.0        35.0       206.0      291.0      10.0
C21        c          35.0       37.0       15.0       14.0       1.0        35.0       191.0      277.0      10.0
C28        c          54.0       43.0       13.0       10.0       3.0        50.0       167.0      170.0      10.0
C29        c          60.0       19.0       10.0       3.0        7.0        30.0       222.0      318.0      10.0
C30        c          33.0       38.0       2.0        2.0        0.0        40.0       241.0      297.0      10.0
C31        c          14.0       41.0       31.0       11.0       20.0       25.0       103.0      290.0      10.0
C32        c          16.0       13.0       27.0       22.0       5.0        35.0       108.0      233.0      10.0
C33        c          35.0       6.0        22.0       4.0        18.0       35.0       129.0      249.0      10.0
C34        c          36.0       73.0       2.0        1.0        1.0        35.0       192.0      204.0      10.0
C36        c          16.0       74.0       15.0       3.0        12.0       35.0       230.0      266.0      10.0
C39        c          11.0       41.0       24.0       6.0        18.0       25.0       251.0      294.0      10.0
C40        c          46.0       9.0        15.0       3.0        12.0       35.0       183.0      307.0      10.0
C43        c          11.0       18.0       26.0       16.0       10.0       35.0       227.0      269.0      10.0
C51        c          3.0        43.0       16.0       1.0        15.0       35.0       135.0      198.0      10.0
C53        c          54.0       56.0       12.0       12.0       0.0        35.0       142.0      290.0      10.0
C54        c          69.0       13.0       9.0        2.0        7.0        35.0       150.0      187.0      10.0
C55        c          55.0       24.0       15.0       7.0        8.0        35.0       283.0      289.0      10.0
C58        c          55.0       47.0       9.0        8.0        1.0        25.0       112.0      223.0      10.0
C59        c          1.0        44.0       21.0       0.0        21.0       30.0       132.0      146.0      10.0
C60        c          61.0       88.0       3.0        2.0        1.0        50.0       221.0      224.0      10.0
C63        c          12.0       51.0       3.0        1.0        2.0        30.0       152.0      206.0      10.0
C65        c          63.0       84.0       2.0        2.0        0.0        50.0       226.0      316.0      10.0
C67        c          21.0       33.0       21.0       13.0       8.0        35.0       113.0      264.0      10.0
C70        c          66.0       85.0       4.0        3.0        1.0        35.0       109.0      204.0      10.0
C72        c          92.0       31.0       28.0       9.0        19.0       30.0       179.0      221.0      10.0
C73        c          60.0       83.0       3.0        2.0        1.0        35.0       249.0      261.0      10.0
C76        c          58.0       33.0       14.0       8.0        6.0        35.0       133.0      202.0      10.0
C77        c          41.0       12.0       11.0       3.0        8.0        50.0       277.0      289.0      10.0
C78        c          14.0       50.0       25.0       7.0        18.0       40.0       143.0      187.0      10.0
C80        c          69.0       31.0       27.0       12.0       15.0       50.0       164.0      263.0      10.0
C84        c          40.0       56.0       9.0        6.0        3.0        35.0       216.0      269.0      10.0
C89        c          97.0       32.0       30.0       10.0       20.0       25.0       102.0      272.0      10.0
C92        c          81.0       29.0       2.0        1.0        1.0        30.0       154.0      200.0      10.0
C93        c          57.0       50.0       10.0       9.0        1.0        25.0       159.0      247.0      10.0
C94        c          38.0       61.0       14.0       9.0        5.0        40.0       164.0      232.0      10.0
C97        c          40.0       9.0        21.0       5.0        16.0       45.0       145.0      171.0      10.0
C99        c          44.0       0.0        17.0       0.0        17.0       25.0       170.0      300.0      10.0

L Large vehicle loading capacity /800.0/
C Electric vehicle loading capacity /100.0/
Q Electric vehicle battery capacity /79.7/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.4/
v Average velocity /1.0/
