StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0             0.0           0            0.0        9999.0     0.0         
S0         s          25.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S2         s          75.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S5         s          25.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
S7         s          75.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F0         f          25.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F1         f          50.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F2         f          75.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F3         f          25.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F4         f          75.0       50.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F5         f          25.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F6         f          50.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F7         f          75.0       75.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F8         f          35.0       35.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F9         f          61.0       37.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F10        f          74.0       39.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F11        f          47.0       57.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F12        f          57.0       65.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F13        f          29.0       59.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F14        f          34.0       71.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F15        f          22.0       58.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F16        f          7.0        61.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F17        f          18.0       41.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F18        f          5.0        39.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F19        f          14.0       20.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F20        f          0.0        26.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F21        f          24.0       25.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F22        f          26.0       6.0        0.0        0.0             0.0           0            0.0        9999.0     0.0         
F23        f          34.0       20.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F24        f          41.0       5.0        0.0        0.0             0.0           0            0.0        9999.0     0.0         
F25        f          50.0       9.0        0.0        0.0             0.0           0            0.0        9999.0     0.0         
F26        f          61.0       14.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F27        f          62.0       21.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
F28        f          74.0       30.0       0.0        0.0             0.0           0            0.0        9999.0     0.0         
C50        c          49.0       58.0       10.0       8.0             2.0           40           590.0      1079.0     10.0        
C76        c          53.0       43.0       14.0       11.0            3.0           45           136.0      637.0      10.0        
C86        c          28.0       18.0       26.0       17.0            9.0           25           501.0      829.0      10.0        
C88        c          26.0       35.0       15.0       11.0            4.0           25           483.0      1001.0     10.0        
C4         c          15.0       30.0       26.0       13.0            13.0          20           137.0      679.0      10.0        
C92        c          18.0       24.0       22.0       17.0            5.0           45           521.0      919.0      10.0        
C5         c          25.0       30.0       3.0        3.0             0.0           50           484.0      1012.0     10.0        
C16        c          5.0        30.0       2.0        0.0             2.0           45           633.0      1075.0     10.0        
C20        c          45.0       20.0       11.0       5.0             6.0           50           135.0      651.0      10.0        
C18        c          15.0       60.0       17.0       4.0             13.0          35           170.0      658.0      10.0        
C94        c          25.0       24.0       20.0       19.0            1.0           40           131.0      678.0      10.0        
C36        c          20.0       20.0       8.0        8.0             0.0           40           419.0      991.0      10.0        
C13        c          15.0       10.0       20.0       13.0            7.0           20           149.0      638.0      10.0        
C0         c          41.0       49.0       10.0       8.0             2.0           25           132.0      542.0      10.0        
C67        c          56.0       39.0       36.0       25.0            11.0          45           249.0      767.0      10.0        
C70        c          57.0       68.0       15.0       13.0            2.0           45           654.0      1066.0     10.0        
C11        c          50.0       35.0       19.0       13.0            6.0           40           684.0      1091.0     10.0        
C37        c          5.0        5.0        16.0       16.0            0.0           20           518.0      1034.0     10.0        
C75        c          49.0       42.0       13.0       11.0            2.0           50           159.0      645.0      10.0        
C64        c          62.0       77.0       20.0       16.0            4.0           30           166.0      605.0      10.0        
C9         c          30.0       60.0       16.0       8.0             8.0           30           531.0      977.0      10.0        
C56        c          32.0       12.0       7.0        3.0             4.0           30           413.0      877.0      10.0        
C99        c          18.0       18.0       17.0       17.0            0.0           25           141.0      454.0      10.0        
C73        c          46.0       13.0       8.0        2.0             6.0           25           405.0      831.0      10.0        
C97        c          19.0       21.0       10.0       9.0             1.0           20           367.0      831.0      10.0        
C14        c          30.0       5.0        8.0        1.0             7.0           20           643.0      1075.0     10.0        
C52        c          37.0       31.0       14.0       12.0            2.0           30           326.0      810.0      10.0        
C22        c          55.0       5.0        29.0       3.0             26.0          40           153.0      727.0      10.0        
C59        c          17.0       34.0       3.0        2.0             1.0           35           525.0      1017.0     10.0        
