StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          77.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          27.0       68.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          74.0       24.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          43.0       66.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          65.0       36.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          40.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          63.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          11.0       49.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          20.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          66.0       56.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          24.0       78.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          80.0       69.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          49.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          51.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          84.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          42.0       59.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          19.0       60.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          25.0       42.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          27.0       38.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          10.0       41.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          27.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C2         c          85.0       31.0       7.0        3.0        4.0        40.0       182.0      248.0      10.0
C4         c          65.0       89.0       27.0       20.0       7.0        30.0       184.0      311.0      10.0
C5         c          11.0       75.0       6.0        1.0        5.0        35.0       164.0      183.0      10.0
C6         c          69.0       8.0        21.0       2.0        19.0       25.0       143.0      262.0      10.0
C7         c          2.0        44.0       30.0       1.0        29.0       40.0       101.0      145.0      10.0
C8         c          65.0       87.0       36.0       27.0       9.0        30.0       162.0      269.0      10.0
C9         c          3.0        14.0       19.0       4.0        15.0       40.0       221.0      240.0      10.0
C11        c          3.0        57.0       16.0       1.0        15.0       25.0       198.0      285.0      10.0
C12        c          57.0       78.0       26.0       19.0       7.0        40.0       246.0      269.0      10.0
C13        c          56.0       83.0       26.0       18.0       8.0        25.0       137.0      273.0      10.0
C14        c          6.0        70.0       16.0       1.0        15.0       45.0       196.0      260.0      10.0
C17        c          19.0       80.0       27.0       6.0        21.0       40.0       189.0      267.0      10.0
C18        c          92.0       33.0       2.0        1.0        1.0        30.0       144.0      167.0      10.0
C20        c          4.0        44.0       20.0       2.0        18.0       50.0       126.0      280.0      10.0
C24        c          62.0       15.0       34.0       8.0        26.0       40.0       279.0      288.0      10.0
C25        c          48.0       42.0       29.0       25.0       4.0        50.0       203.0      235.0      10.0
C27        c          12.0       79.0       12.0       2.0        10.0       35.0       291.0      296.0      10.0
C28        c          60.0       53.0       12.0       11.0       1.0        30.0       216.0      312.0      10.0
C32        c          13.0       69.0       7.0        1.0        6.0        40.0       197.0      268.0      10.0
C35        c          13.0       75.0       23.0       4.0        19.0       20.0       139.0      285.0      10.0
C36        c          21.0       84.0       21.0       5.0        16.0       35.0       130.0      158.0      10.0
C40        c          45.0       28.0       3.0        2.0        1.0        35.0       150.0      289.0      10.0
C42        c          33.0       54.0       18.0       11.0       7.0        20.0       291.0      310.0      10.0
C43        c          20.0       82.0       24.0       6.0        18.0       35.0       136.0      244.0      10.0
C47        c          15.0       23.0       25.0       16.0       9.0        45.0       197.0      267.0      10.0
C51        c          16.0       45.0       36.0       13.0       23.0       40.0       139.0      152.0      10.0
C53        c          34.0       61.0       2.0        1.0        1.0        30.0       101.0      247.0      10.0
C60        c          45.0       51.0       15.0       13.0       2.0        40.0       225.0      262.0      10.0
C61        c          8.0        45.0       10.0       2.0        8.0        40.0       184.0      302.0      10.0
C64        c          63.0       79.0       36.0       29.0       7.0        25.0       148.0      204.0      10.0
C65        c          62.0       51.0       10.0       8.0        2.0        30.0       229.0      247.0      10.0
C67        c          65.0       81.0       4.0        3.0        1.0        30.0       135.0      166.0      10.0
C68        c          56.0       14.0       20.0       5.0        15.0       35.0       228.0      271.0      10.0
C71        c          69.0       40.0       15.0       9.0        6.0        30.0       198.0      285.0      10.0
C77        c          24.0       50.0       22.0       11.0       11.0       35.0       144.0      179.0      10.0
C78        c          32.0       55.0       27.0       16.0       11.0       25.0       177.0      210.0      10.0
C79        c          59.0       42.0       31.0       22.0       9.0        25.0       252.0      283.0      10.0
C80        c          62.0       14.0       8.0        2.0        6.0        25.0       243.0      285.0      10.0
C81        c          1.0        37.0       22.0       1.0        21.0       50.0       106.0      265.0      10.0
C82        c          64.0       12.0       21.0       4.0        17.0       35.0       272.0      274.0      10.0
C83        c          14.0       50.0       18.0       5.0        13.0       40.0       147.0      268.0      10.0
C85        c          59.0       54.0       5.0        5.0        0.0        35.0       163.0      235.0      10.0
C87        c          60.0       44.0       10.0       7.0        3.0        45.0       287.0      290.0      10.0
C88        c          64.0       22.0       25.0       9.0        16.0       35.0       136.0      168.0      10.0
C89        c          9.0        41.0       30.0       7.0        23.0       20.0       258.0      275.0      10.0
C92        c          68.0       75.0       2.0        2.0        0.0        35.0       105.0      223.0      10.0
C93        c          15.0       38.0       28.0       11.0       17.0       20.0       145.0      215.0      10.0
C94        c          39.0       49.0       15.0       12.0       3.0        35.0       137.0      170.0      10.0
C98        c          37.0       49.0       17.0       13.0       4.0        20.0       125.0      308.0      10.0
C99        c          59.0       47.0       13.0       10.0       3.0        30.0       177.0      266.0      10.0

L Large vehicle loading capacity /800.0/
C Electric vehicle loading capacity /100.0/
Q Electric vehicle battery capacity /79.7/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.4/
v Average velocity /1.0/
