StringID   Type       x          y          demand     DeliveryDemand  PickupDemand  DivisionRate ReadyTime  DueDate    ServiceTime
D0         d          50.0       150.0      0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S0         s          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S2         s          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S5         s          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
S7         s          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS0      f          25.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS2      f          75.0       25.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS5      f          25.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F_sS7      f          75.0       75.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F0         f          64.0       34.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F1         f          5.0        55.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F2         f          90.0       48.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F3         f          86.0       13.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F4         f          49.0       79.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F5         f          39.0       21.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F6         f          82.0       51.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F7         f          47.0       58.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F8         f          36.0       72.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F9         f          32.0       61.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F10        f          87.0       64.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F11        f          19.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F12        f          0.0        24.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F13        f          17.0       58.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F14        f          26.0       40.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F15        f          57.0       96.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F16        f          34.0       62.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F17        f          43.0       56.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F18        f          52.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F19        f          59.0       23.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
F20        f          48.0       11.0       0.0        0.0        0.0        0.0        0.0        9999.0     0.0
C2         c          32.0       57.0       37.0       21.0       16.0       30.0       257.0      900.0      10.0
C3         c          3.0        14.0       23.0       5.0        18.0       45.0       435.0      507.0      10.0
C5         c          12.0       54.0       3.0        1.0        2.0        30.0       309.0      393.0      10.0
C6         c          10.0       40.0       10.0       2.0        8.0        35.0       384.0      411.0      10.0
C9         c          29.0       39.0       16.0       12.0       4.0        50.0       925.0      1042.0     10.0
C11        c          56.0       14.0       27.0       7.0        20.0       35.0       272.0      758.0      10.0
C12        c          51.0       23.0       16.0       7.0        9.0        20.0       519.0      889.0      10.0
C14        c          87.0       32.0       2.0        1.0        1.0        30.0       217.0      381.0      10.0
C17        c          11.0       38.0       12.0       3.0        9.0        30.0       210.0      454.0      10.0
C19        c          64.0       37.0       28.0       16.0       12.0       25.0       499.0      514.0      10.0
C20        c          5.0        41.0       15.0       2.0        13.0       50.0       767.0      907.0      10.0
C24        c          62.0       76.0       26.0       21.0       5.0        40.0       346.0      720.0      10.0
C29        c          19.0       88.0       27.0       6.0        21.0       30.0       514.0      969.0      10.0
C30        c          4.0        64.0       13.0       1.0        12.0       30.0       269.0      743.0      10.0
C34        c          61.0       76.0       23.0       18.0       5.0        35.0       811.0      920.0      10.0
C35        c          37.0       4.0        18.0       2.0        16.0       20.0       543.0      666.0      10.0
C36        c          21.0       86.0       20.0       5.0        15.0       30.0       373.0      520.0      10.0
C39        c          93.0       37.0       27.0       11.0       16.0       35.0       396.0      718.0      10.0
C43        c          15.0       74.0       11.0       2.0        9.0        25.0       246.0      667.0      10.0
C47        c          57.0       23.0       6.0        2.0        4.0        40.0       396.0      573.0      10.0
C48        c          10.0       73.0       22.0       3.0        19.0       30.0       118.0      735.0      10.0
C49        c          86.0       29.0       2.0        1.0        1.0        20.0       318.0      772.0      10.0
C50        c          41.0       55.0       15.0       11.0       4.0        50.0       318.0      643.0      10.0
C51        c          33.0       9.0        19.0       5.0        14.0       20.0       606.0      779.0      10.0
C52        c          25.0       30.0       11.0       9.0        2.0        40.0       609.0      822.0      10.0
C53        c          46.0       60.0       32.0       25.0       7.0        40.0       483.0      867.0      10.0
C54        c          68.0       9.0        2.0        0.0        2.0        30.0       421.0      854.0      10.0
C56        c          60.0       81.0       8.0        6.0        2.0        30.0       573.0      974.0      10.0
C58        c          11.0       19.0       23.0       13.0       10.0       40.0       449.0      832.0      10.0
C59        c          60.0       84.0       15.0       11.0       4.0        20.0       691.0      925.0      10.0
C60        c          0.0        45.0       12.0       0.0        12.0       20.0       885.0      898.0      10.0
C61        c          11.0       40.0       15.0       4.0        11.0       30.0       265.0      818.0      10.0
C62        c          10.0       51.0       2.0        0.0        2.0        30.0       131.0      309.0      10.0
C66        c          47.0       48.0       21.0       21.0       0.0        35.0       248.0      821.0      10.0
C68        c          55.0       17.0       33.0       10.0       23.0       20.0       693.0      712.0      10.0
C70        c          22.0       78.0       15.0       4.0        11.0       30.0       405.0      664.0      10.0
C71        c          13.0       15.0       6.0        5.0        1.0        30.0       437.0      445.0      10.0
C72        c          16.0       40.0       22.0       9.0        13.0       30.0       564.0      669.0      10.0
C76        c          29.0       41.0       18.0       13.0       5.0        35.0       798.0      984.0      10.0
C79        c          14.0       76.0       12.0       2.0        10.0       45.0       117.0      313.0      10.0
C81        c          17.0       53.0       38.0       12.0       26.0       25.0       577.0      593.0      10.0
C82        c          59.0       48.0       20.0       16.0       4.0        50.0       327.0      933.0      10.0
C87        c          6.0        52.0       38.0       4.0        34.0       45.0       381.0      591.0      10.0
C88        c          40.0       9.0        5.0        1.0        4.0        25.0       441.0      742.0      10.0
C89        c          41.0       64.0       19.0       12.0       7.0        40.0       844.0      879.0      10.0
C90        c          16.0       83.0       11.0       2.0        9.0        40.0       236.0      791.0      10.0
C91        c          15.0       71.0       14.0       3.0        11.0       35.0       676.0      861.0      10.0
C93        c          19.0       81.0       16.0       4.0        12.0       35.0       156.0      762.0      10.0
C94        c          59.0       84.0       23.0       16.0       7.0        45.0       250.0      499.0      10.0
C97        c          63.0       84.0       17.0       13.0       4.0        40.0       435.0      533.0      10.0

L Large vehicle loading capacity /2000.0/
C Electric vehicle loading capacity /250.0/
Q Electric vehicle battery capacity /194.6/
r Fuel consumption rate /1.0/
g Inverse refueling rate /0.1/
v Average velocity /1.0/
